#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00255757 0.10616 0.00230327 0.00452961 0.139356 0.00400147 0.00532223 0.154073 0.00463757 -0.000125127 0.000109823 0.0350661 10.375 10.625 1.52352e+06 412644 72829 13401 0
10.75 0.0077238 0.110521 0.006419 0.0110682 0.132547 0.00941014 0.0181476 0.148927 0.0137218 -0.000290072 0.000250445 0.0340922 10.625 10.875 866719 235841 53353 9166 0
11 0.0218129 0.104083 0.0160005 0.0249814 0.117503 0.018377 0.0386592 0.140132 0.0278373 -0.00102464 0.00087252 0.0397829 10.875 11.125 462439 114023 35684 5947 0
11.25 0.0578458 0.11544 0.0366624 0.0576861 0.12188 0.0364984 0.0889909 0.145536 0.0491167 -0.00416315 0.00314479 0.0456047 11.125 11.375 242464 52944 22377 4090 0
11.5 0.115562 0.107612 0.0575603 0.0857439 0.097641 0.0460088 0.163009 0.129732 0.069468 -0.0146102 0.00971709 0.0577193 11.375 11.625 124024 22862 10732 2663 0
11.75 0.193507 0.0941747 0.06523 0.113795 0.0587588 0.0438175 0.266067 0.103984 0.0929909 -0.0430142 0.0212872 0.0635746 11.625 11.875 62060 9775 2959 1828 0
12 0.244649 0.0863645 0.0723651 0.0709203 0.0328796 0.0348213 0.323439 0.119809 0.0739376 -0.102993 0.0343951 0.0741055 11.875 12.125 29970 4007 276 1135 0
12.25 0.281121 0.034773 0.0726507 0.290862 0.100391 0.152801 0.359076 0.0509304 0.090217 -0.209138 0.0514026 0.0734084 12.125 12.375 13446 1540 8 711 0
12.5 0.24813 0.032987 0.0586823 -0.353072 0.0538333 0.0785224 0.26187 0.0365261 0.0624729 -0.353072 0.0538333 0.0785224 12.375 12.625 5886 499 0 348 0
12.75 0.16135 0.017017 0.0647795 0.492431 0.0567644 0.9035 0.0965981 0.000473022 0.0435392 -0.507569 0.0662252 0.102176 12.625 12.875 2262 148 1 96 0
13 0.0176958 0.03572 0.0238671 -0.685007 0.085282 0.0839065 -0.0850068 0.123705 0.0295278 -0.685007 0.085282 0.0839065 12.875 13.125 764 37 0 15 0
13.25 0.00361991 0.0452489 0.0542986 -0.79638 0.0497738 0.0859728 -0.79638 0.0497738 0.0859728 -0.79638 0.0497738 0.0859728 13.125 13.375 231 10 0 0 0
13.5 0.12963 0.111111 0.074074 -0.87037 0.111111 0.074074 -0.87037 0.111111 0.074074 -0.87037 0.111111 0.074074 13.375 13.625 58 4 0 0 0
13.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.625 13.875 4 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
