#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.7191e-05 0.0977952 0 2.10183e-05 0.120868 0 2.37244e-05 0.13572 -1.27832e-06 -1.5716e-06 0.127511 -7.85801e-07 10.375 10.625 1.75226e+06 479677 88535 39532 4361
10.75 6.69046e-05 0.10583 3.46285e-07 5.40907e-05 0.116945 1.06641e-05 0.000313765 0.137211 1.50377e-06 -1.36084e-06 0.129062 -1.36084e-06 10.625 10.875 1.07176e+06 336920 72135 28560 3177
11 0.000749696 0.10976 0.000167086 0.000374896 0.112506 6.82639e-05 0.00163861 0.142079 0.000279892 0.000950378 0.127767 -3.39361e-05 10.875 11.125 605566 182920 50049 18864 2094
11.25 0.00616308 0.118504 0.00127658 0.00374921 0.110295 0.000800961 0.0119945 0.135693 0.00203893 0.0162688 0.125994 0.00394856 11.125 11.375 335338 93099 32482 12734 1283
11.5 0.0376657 0.118914 0.00658233 0.0196178 0.101495 0.00266332 0.0609539 0.134094 0.00988233 0.0869176 0.132508 0.0115499 11.375 11.625 185249 46661 17234 8259 739
11.75 0.141157 0.10801 0.0247943 0.0648719 0.0930397 0.0114709 0.182934 0.110885 0.040175 0.195007 0.0975155 0.0503356 11.625 11.875 101363 23252 4849 5716 528
12 0.300387 0.065011 0.0491987 0.228541 0.0407667 0.0496669 0.345382 0.0651271 0.0533854 0.380715 0.0595429 0.0513681 11.875 12.125 54556 11349 506 3862 352
12.25 0.363287 0.0322112 0.0521168 0.312877 0.0543549 0.0248898 0.391188 0.0404644 0.0517578 0.455839 0.0495684 0.0407757 12.125 12.375 28392 5124 37 2351 221
12.5 0.243212 0.0523632 0.0741037 0.40995 0.0541691 0.310749 0.231003 0.0473855 0.0689505 0.309279 0.0674654 0.0938683 12.375 12.625 14548 2327 4 1330 149
12.75 0.0869486 0.0650579 0.0427892 0.157124 0.104146 0.0793024 0.0554291 0.0443729 0.0312797 0.0754914 0.0783768 0.020928 12.625 12.875 6990 912 1 354 98
13 0.0252535 0.0290756 0.00880963 -0.951008 0.0687978 0.0194579 0.0251828 0.0144281 0.0271187 0.0489923 0.0326616 0.0205003 12.875 13.125 3215 337 0 42 64
13.25 0.00600725 0.00371504 0.0113626 -0.968569 0.019024 0.00413567 0.031431 0.019024 0.00413567 0.031431 0.00992554 0.0049628 13.125 13.375 1327 118 0 1 43
13.5 0.0252631 0 0.0147368 -0.974737 0 0.0126315 -0.974737 0 0.0126315 0.0252631 0 0.0189474 13.375 13.625 508 33 0 0 22
13.75 0.0254777 0 0.0254777 -0.974522 0 0.00636941 -0.974522 0 0.00636941 0.0254777 0 0.0254777 13.625 13.875 163 6 0 0 4
14 0.0294118 0 0.0294118 -0.970588 0 0.0294118 -0.970588 0 0.0294118 0.0294118 0 0.0294118 13.875 14.125 35 1 0 0 1
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 4 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 1 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
