#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.6038e-05 0.0980321 5.36625e-06 4.41821e-05 0.120122 2.07613e-05 5.97548e-05 0.133392 2.8605e-05 -7.9809e-07 0.117425 -7.9809e-07 10.375 10.625 1.72816e+06 475171 88928 33029 1900
10.75 0.000202911 0.104788 9.8762e-05 0.000194275 0.116506 7.04517e-05 0.000539 0.140304 0.00023101 -4.15987e-06 0.121819 -4.15987e-06 10.625 10.875 1.04474e+06 323560 70552 23934 1402
11 0.00173754 0.103498 0.000772733 0.0014698 0.110301 0.000770611 0.00421053 0.13704 0.00181466 0.00109964 0.135719 0 10.875 11.125 581767 170141 48622 15794 884
11.25 0.0109656 0.114063 0.0039333 0.00827215 0.112041 0.00366577 0.0185105 0.137394 0.0058195 0.028557 0.133029 0.0108615 11.125 11.375 318353 84837 31172 10584 626
11.5 0.0514836 0.119482 0.0144714 0.029915 0.0982074 0.00823833 0.0796687 0.143965 0.0241764 0.12942 0.113529 0.0463576 11.375 11.625 173841 41291 16222 6964 297
11.75 0.149841 0.11159 0.0366473 0.0748342 0.0909748 0.0174034 0.194021 0.126479 0.0460016 0.219572 0.093453 0.0619005 11.625 11.875 93641 20040 4500 4836 212
12 0.292483 0.0685458 0.0547092 0.187585 0.0455578 0.0547298 0.331574 0.0743966 0.058529 0.288516 0.0712971 0.0505607 11.875 12.125 49178 9494 461 3111 155
12.25 0.352831 0.0387138 0.0590093 0.469121 0.011031 0.112449 0.391244 0.0409723 0.0617762 0.399996 0.0475416 0.0529443 12.125 12.375 25033 4092 28 1983 93
12.5 0.251673 0.0445745 0.0551891 -0.019137 0.229237 0.069606 0.238555 0.0380031 0.055382 0.316684 0.0679314 0.0653355 12.375 12.625 12414 1754 4 1040 67
12.75 0.111046 0.05559 0.0506112 -0.764509 0.0979736 0.102499 0.0654228 0.0452917 0.0298811 0.113042 0.0753075 0.080302 12.625 12.875 5758 675 0 294 49
13 0.0340765 0.0254125 0.0258059 -0.906852 0.0837439 0.0515002 -0.08867 0.0434393 0.0410509 0.0931482 0.0837439 0.0515002 12.875 13.125 2470 237 0 33 34
13.25 0.0160999 0.00851393 0.015883 -0.966951 0.0469083 0.00959492 0.033049 0.0309168 0.0117271 0.033049 0.0469083 0.00959492 13.125 13.375 997 59 0 1 20
13.5 0.0212121 0.0030303 0.0564394 -0.978788 0.0151516 0.0030303 -0.978788 0.0151516 0.0030303 0.0212121 0.0151516 0.0030303 13.375 13.625 346 16 0 0 7
13.75 0.0215054 0.0107527 0.0107527 -0.978495 0.0107527 0.0107527 -0.978495 0.0107527 0.0107527 0.0215054 0.0107527 0.0107527 13.625 13.875 96 3 0 0 1
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 17 0 0 0 0
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 1 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
