#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0962419 0.0723531 0.0192744 0.100855 0.0782384 0.0218568 0.123947 0.0826241 0.0175243 0.119976 0.0809613 0.0149491 10.375 10.625 1.59327e+06 415536 56831 54681 40746
10.75 0.1264 0.0626021 0.00793301 0.121877 0.0660309 0.00907459 0.154115 0.0720026 0.00533231 0.148391 0.0651082 0.00292726 10.625 10.875 990591 290738 44358 40398 28796
11 0.170226 0.0585743 0.0035415 0.155647 0.055248 0.0067901 0.198617 0.0614927 0.00266197 0.202717 0.059429 0.000739709 10.875 11.125 611142 195931 34101 28188 19404
11.25 0.224929 0.0479178 0.00623573 0.187645 0.0445875 0.0125255 0.253527 0.0526552 0.00903168 0.264157 0.0526155 0.00978458 11.125 11.375 362110 114662 24406 18347 12619
11.5 0.289142 0.0441731 0.0137185 0.226159 0.0386401 0.0153294 0.313763 0.0506407 0.0142745 0.327782 0.0497178 0.0102323 11.375 11.625 212968 64294 14783 11864 7636
11.75 0.335616 0.0373071 0.0190117 0.244931 0.0322963 0.0210423 0.35479 0.0386723 0.0213391 0.380212 0.0335578 0.0197061 11.625 11.875 124808 35976 4903 7717 4835
12 0.362973 0.0349118 0.0214632 0.254096 0.0410486 0.0373983 0.376632 0.0338953 0.0226125 0.378767 0.0368595 0.0186312 11.875 12.125 72780 20223 553 5308 3052
12.25 0.325492 0.0380739 0.0232088 0.385381 0.0538127 0.0334267 0.331772 0.0311754 0.028667 0.340827 0.041029 0.0217847 12.125 12.375 42039 10820 100 3395 1836
12.5 0.26272 0.0357276 0.0316738 0.348556 0.0888519 0.0218092 0.25647 0.0303142 0.033374 0.258905 0.04028 0.0301026 12.375 12.625 24120 5819 25 1999 1173
12.75 0.190985 0.0473326 0.0303066 0.281952 0.0728863 0.0476817 0.161488 0.039973 0.0238652 0.201858 0.0480517 0.0405328 12.625 12.875 13733 3100 11 689 849
13 0.115213 0.0454668 0.0305983 0.171311 0.0682606 0.0436933 0.114973 0.0602766 0.0147079 0.124842 0.0487095 0.0369713 12.875 13.125 7705 1640 2 71 538
13.25 0.0650486 0.049567 0.0207223 -0.895711 0.083725 0.0267332 0.104289 0.0569918 0.0750098 0.0651246 0.0625478 0.01394 13.125 13.375 4194 790 0 7 383
13.5 0.0358163 0.0418937 0.0076074 -0.947967 0.0552846 0.00867212 0.0520325 0.0552846 0.00867212 0.0340145 0.0454435 0.00884056 13.375 13.625 2215 370 0 1 222
13.75 0.0118355 0.028878 0.00497824 -0.976116 0.0477674 0.00415367 -0.976116 0.0477674 0.00415367 -0.00175732 0.0217371 0.00934577 13.625 13.875 1129 166 0 0 78
14 -0.00650865 0.0381051 0.00468194 -0.985232 0.0400844 0.00421941 -0.985232 0.0400844 0.00421941 0.0147679 0.0400844 0.00421941 13.875 14.125 521 47 0 0 8
14.25 0.0183486 0.00917429 0.044813 -0.981651 0.0275229 0.00458717 -0.981651 0.0275229 0.00458717 0.0183486 0.00917429 0.981651 14.125 14.375 234 16 0 0 1
14.5 0.0333334 0.05 0 -0.966667 0.05 0 -0.966667 0.05 0 -0.966667 0.05 0 14.375 14.625 61 1 0 0 0
14.75 -0.96 0.08 0.04 -0.96 0.08 0.04 -0.96 0.08 0.04 -0.96 0.08 0.04 14.625 14.875 25 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
