#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.73858e-05 0.0979534 5.09025e-06 5.47999e-05 0.121904 2.00523e-05 2.96057e-05 0.136465 -1.47069e-06 -1.60234e-06 0.110731 -1.60234e-06 10.375 10.625 1.72216e+06 473980 88649 32043 1607
10.75 0.000268949 0.10283 0.000165205 0.000322163 0.115939 0.000139906 0.000812232 0.138357 0.000457737 0.000849861 0.118956 0.000849861 10.625 10.875 1.03862e+06 320560 70179 23233 1169
11 0.00202826 0.10237 0.00110143 0.00178186 0.109701 0.00103032 0.00435668 0.138121 0.00213772 0.0013092 0.141013 0.0013092 10.875 11.125 576742 167452 48197 15225 739
11.25 0.0124706 0.113956 0.00515887 0.00978136 0.115025 0.00494156 0.0222845 0.13686 0.00779504 0.0299915 0.123682 0.0107483 11.125 11.375 315274 83223 30890 10249 529
11.5 0.0555907 0.118003 0.018157 0.0335397 0.0973528 0.0105108 0.0873215 0.144207 0.0294147 0.137267 0.111659 0.0414168 11.375 11.625 171749 40374 16002 6753 258
11.75 0.155412 0.108723 0.0387236 0.0817256 0.0827524 0.0242273 0.200179 0.126291 0.0521031 0.194788 0.103355 0.0508131 11.625 11.875 92017 19439 4462 4694 165
12 0.289537 0.0732214 0.0567468 0.158884 0.0653465 0.0368856 0.334937 0.0756626 0.0678996 0.285188 0.0476254 0.0562567 11.875 12.125 48133 9129 441 2985 120
12.25 0.357567 0.0356787 0.0609632 0.40109 0.0187857 0.126504 0.389729 0.0413243 0.0643246 0.454436 0.0172838 0.0595171 12.125 12.375 24458 3901 28 1905 79
12.5 0.252965 0.0408884 0.0632089 0.159608 0.0504738 0.159705 0.236989 0.041726 0.0593632 0.341998 0.0482824 0.0667893 12.375 12.625 12013 1671 6 1008 53
12.75 0.100178 0.0550912 0.0412464 -0.754282 0.0972676 0.0931892 0.0409396 0.0462624 0.0183614 0.145718 0.0709904 0.0658646 12.625 12.875 5543 639 0 293 40
13 0.0314241 0.0342345 0.0192142 -0.900703 0.0814989 0.0501171 -0.100703 0.0740047 0.0351288 0.0992974 0.0791569 0.0501171 12.875 13.125 2356 221 0 35 26
13.25 0.0215573 0.00063765 0.0228472 -0.960586 0.0506757 0.0135135 -0.960586 0.0506757 0.0135135 0.0394144 0.0349099 0.0135135 13.125 13.375 944 56 0 0 17
13.5 0.0228013 0.009772 0.00977194 -0.977199 0.0130293 0.00977194 -0.977199 0.0130293 0.00977194 0.0228013 0.0130293 0.00977194 13.375 13.625 322 15 0 0 6
13.75 0.0246913 0.0123457 0.0123457 -0.975309 0.0123457 0.0123457 -0.975309 0.0123457 0.0123457 -0.975309 0.0123457 0.0123457 13.625 13.875 83 2 0 0 0
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 16 0 0 0 0
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 1 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
