#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
11.3 0.129575 0.0450438 0.0461185 0.00818807 0.462489 0.594517 -0.0081518 0.0396981 0.0500308 0.303643 0.0115089 0.102824 11.2 11.4 2239 346 2 153 44
11.5 0.148739 0.0595517 0.0781133 -0.574338 0.038139 0.129642 -0.0243381 0.121814 0.101337 0.314551 0.0613357 0.145882 11.4 11.6 556 65 0 20 9
11.7 0.194444 0.0216573 0.191198 -0.555556 -0.0227576 0.240561 0.111111 0.143126 0.739316 0.444444 -0.0270531 0.252137 11.6 11.8 93 12 0 3 2
11.9 -1 1 0 -1 0.285714 0 -1 0.3 0 -1 0.416667 0 11.8 12 5 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
