#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.128651 0.0640168 0.0148259 0.131408 0.069498 0.0159946 0.161262 0.0707957 0.0135346 0.159328 0.0708608 0.0130227 10.375 10.625 1.56708e+06 405330 53485 53546 42405
10.75 0.167033 0.0567106 0.0084274 0.160025 0.058227 0.00862499 0.195882 0.0650432 0.00921878 0.194361 0.060715 0.00848658 10.625 10.875 974373 283190 41200 39489 30288
11 0.216082 0.0524902 0.00969231 0.194225 0.0500977 0.013493 0.24855 0.0566684 0.0106229 0.247101 0.0512949 0.0110618 10.875 11.125 602604 191562 31807 27746 20602
11.25 0.26506 0.0451263 0.01417 0.233108 0.0428845 0.0170134 0.288618 0.0482376 0.0156471 0.302062 0.0485215 0.0161937 11.125 11.375 358804 113732 23141 17836 13275
11.5 0.310233 0.042395 0.0159243 0.253897 0.0346192 0.0217346 0.325371 0.045052 0.0143662 0.354997 0.044357 0.013695 11.375 11.625 211795 63925 13897 11534 8050
11.75 0.344998 0.0373296 0.0187731 0.265045 0.038724 0.0225715 0.36385 0.0370327 0.0192503 0.381746 0.0347788 0.017838 11.625 11.875 124810 36124 4656 7421 5192
12 0.351378 0.0371801 0.0200003 0.278854 0.0580275 0.0193272 0.371551 0.0340266 0.0253995 0.368025 0.0392188 0.0140918 11.875 12.125 72714 20539 569 5135 3271
12.25 0.314951 0.0396878 0.01757 0.323039 0.0657117 0.0315354 0.321267 0.0386619 0.0203683 0.321764 0.0416384 0.0143219 12.125 12.375 42208 10965 80 3258 1960
12.5 0.276076 0.0382376 0.0363561 0.460805 0.0596877 0.0526944 0.267922 0.0344509 0.0379525 0.287311 0.0394778 0.0371303 12.375 12.625 24444 5998 15 1939 1245
12.75 0.21403 0.0404477 0.0429305 0.112625 0.116488 0.0254524 0.190717 0.0277198 0.0413195 0.214435 0.0375617 0.0463418 12.625 12.875 14015 3228 9 673 872
13 0.14561 0.0470148 0.0387392 0.224169 0.0744525 0.0564477 0.0692391 0.0573626 0.0278534 0.154826 0.0588542 0.0374362 12.875 13.125 7858 1693 3 71 548
13.25 0.113891 0.0370334 0.0376436 -0.834526 0.0655597 0.0478099 -0.0345262 0.153621 0 0.124761 0.0499851 0.0456215 13.125 13.375 4346 853 0 5 393
13.5 0.0487505 0.0421681 0.0160564 -0.908855 0.0683584 0.0305541 0.0911445 0.0683584 0.0321077 0.0534876 0.0369096 0.0180018 13.375 13.625 2332 401 0 1 239
13.75 0.0278928 0.0315275 0.0177323 -0.945652 0.0513834 0.020751 -0.945652 0.0513834 0.020751 0.0287068 0.0296696 0.0207763 13.625 13.875 1201 189 0 0 78
14 0.0217391 0.0197629 0.00988144 -0.978261 0.0454546 0.00592887 -0.978261 0.0454546 0.00592887 0.0217391 0.0454546 0.00592887 13.875 14.125 567 61 0 0 8
14.25 0.0283401 0.0323886 0.00809717 -0.97166 0.0323886 0.00809717 -0.97166 0.0323886 0.00809717 0.0283401 0.0323886 0.00809717 14.125 14.375 268 21 0 0 1
14.5 0.0253165 0.0253164 0 -0.974684 0.0253164 0 -0.974684 0.0253164 0 -0.974684 0.0253164 0 14.375 14.625 81 2 0 0 0
14.75 -1 0.03125 -0.03125 -1 0.03125 -0.03125 -1 0.03125 -0.03125 -1 0.03125 -0.03125 14.625 14.875 32 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
