#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.161038 0.0579812 0.0161739 0.166015 0.0604678 0.017943 0.197868 0.0630129 0.0167796 0.193522 0.062506 0.017125 10.375 10.625 1.54281e+06 396158 50592 52638 43275
10.75 0.203862 0.0533535 0.0148216 0.199046 0.0553346 0.0183842 0.234395 0.0609518 0.0149122 0.235149 0.0587384 0.0145385 10.625 10.875 960017 276479 38777 38911 31155
11 0.254715 0.0485467 0.0195656 0.234843 0.046347 0.0220459 0.285368 0.0538591 0.0194691 0.278812 0.0508944 0.0163277 10.875 11.125 594105 187976 29811 27210 21196
11.25 0.292021 0.0473607 0.01746 0.263553 0.0423566 0.0241966 0.308636 0.0537219 0.016798 0.327424 0.0461773 0.0196828 11.125 11.375 355656 112542 21816 17545 13536
11.5 0.317976 0.0436797 0.0182559 0.260264 0.0381168 0.0210564 0.33108 0.0468604 0.0167899 0.366083 0.0445446 0.0199057 11.375 11.625 210599 63985 13344 11333 8339
11.75 0.343247 0.0385512 0.0211281 0.270682 0.0398925 0.0217555 0.358352 0.0397614 0.0181079 0.373802 0.0408662 0.0168531 11.625 11.875 124451 36206 4518 7233 5367
12 0.342777 0.0404149 0.0183145 0.290595 0.0520496 0.0170249 0.360305 0.0427232 0.0213066 0.355669 0.0391315 0.0125743 11.875 12.125 72792 20700 544 4903 3406
12.25 0.316548 0.0395439 0.0269119 0.309511 0.0595679 0.0461161 0.312699 0.0434406 0.025051 0.318606 0.0359635 0.023811 12.125 12.375 42280 11060 85 3163 2053
12.5 0.282274 0.0413351 0.0325483 0.300124 0.091301 0.0295913 0.282797 0.0413734 0.0344126 0.290011 0.0358745 0.0383588 12.375 12.625 24572 6093 17 1935 1297
12.75 0.219254 0.0446423 0.0376905 0.111124 0.0693241 0.0894448 0.194457 0.0479095 0.032295 0.214397 0.047665 0.0366787 12.625 12.875 14290 3327 4 672 886
13 0.174856 0.0497295 0.0425828 -0.7285 0.0721749 0.0583507 0.199036 0.0250626 0.0586907 0.188607 0.0475965 0.0509791 12.875 13.125 7949 1728 0 69 567
13.25 0.135815 0.036221 0.0529656 -0.799778 0.0720022 0.0559402 0.0335549 0.0581787 0.0465245 0.140943 0.0361444 0.0544857 13.125 13.375 4496 885 0 12 388
13.5 0.0653105 0.0575501 0.0221822 -0.876004 0.0773093 0.0396586 -0.876004 0.0968876 0.0366465 0.0584222 0.0590662 0.0203241 13.375 13.625 2418 426 0 0 244
13.75 0.0296984 0.0378946 0.0136074 -0.91954 0.0565134 0.0277778 -0.91954 0.0565134 0.0277778 0.0291777 0.0434175 0.025027 13.625 13.875 1241 197 0 0 78
14 0.0157508 0.0260155 0.00946969 -0.971591 0.0492424 0.00568181 -0.971591 0.0492424 0.00568181 0.0284091 0.0435606 0.0113636 13.875 14.125 607 79 0 0 10
14.25 0.0151515 0.0378788 0.0119464 -0.984848 0.0492424 0 -0.984848 0.0492424 0 -0.984848 0.0492424 0 14.125 14.375 290 26 0 0 0
14.5 0.029703 0.0396039 0.019802 -0.970297 0.0495049 0.019802 -0.970297 0.0495049 0.019802 -0.970297 0.0495049 0.019802 14.375 14.625 104 3 0 0 0
14.75 -1 0.025 0 -1 0.025 0 -1 0.025 0 -1 0.025 0 14.625 14.875 40 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
