#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.192368 0.0526666 0.018077 0.194209 0.0578777 0.0198845 0.232464 0.0601289 0.0179835 0.228928 0.0541746 0.0206473 10.375 10.625 1.51831e+06 386377 47792 51499 43818
10.75 0.23865 0.0526022 0.0220782 0.232687 0.0521932 0.0231728 0.273799 0.0588257 0.022589 0.271485 0.0544958 0.0224529 10.625 10.875 945115 269464 36123 37995 31511
11 0.284159 0.0526932 0.0238457 0.260177 0.053036 0.026691 0.310685 0.0585767 0.0236431 0.305908 0.0570202 0.0208551 10.875 11.125 585099 183576 27784 26515 21589
11.25 0.312465 0.0495983 0.0244754 0.279038 0.0457372 0.0277334 0.33209 0.0530714 0.0228838 0.34305 0.0516731 0.0232006 11.125 11.375 352230 111477 20519 17221 13925
11.5 0.324444 0.0500311 0.0246074 0.276279 0.0445553 0.0283679 0.340907 0.0496454 0.0228262 0.358774 0.0532832 0.0199555 11.375 11.625 209127 63726 12552 11072 8628
11.75 0.337804 0.0472609 0.0198569 0.287328 0.0438362 0.0293527 0.344802 0.0503896 0.0137513 0.356733 0.0468246 0.0162067 11.625 11.875 123816 36235 4353 7001 5450
12 0.342654 0.047832 0.022398 0.295207 0.0478069 0.0255137 0.352023 0.0470881 0.0220415 0.34713 0.0516737 0.0146942 11.875 12.125 72586 20763 540 4793 3467
12.25 0.31421 0.0452899 0.0265709 0.40936 0.0253749 0.0821651 0.312354 0.0478986 0.0243909 0.316787 0.0451215 0.0250913 12.125 12.375 42315 11216 80 3022 2134
12.5 0.283602 0.0396009 0.0377195 0.27488 0.0175369 0.104255 0.27367 0.0349376 0.0339373 0.29114 0.0372927 0.0439346 12.375 12.625 24758 6172 24 1928 1312
12.75 0.23957 0.029693 0.0475442 0.390275 0.00571531 0.104146 0.219621 0.0301973 0.038381 0.233434 0.0326165 0.0400518 12.625 12.875 14427 3404 12 627 899
13 0.192159 0.0352264 0.0492622 0.296232 0.0543065 0.0718809 0.151304 0.0479212 0.0426864 0.195873 0.0329915 0.0484165 12.875 13.125 8084 1768 2 69 558
13.25 0.153537 0.0285643 0.0640476 -0.771819 0.0596443 0.0662107 0.128181 0.0259918 0.0908345 0.161868 0.0312456 0.0630494 13.125 13.375 4566 911 0 10 377
13.5 0.0841764 0.0315896 0.0333986 -0.853877 0.0591451 0.0561631 0.146123 0.0591451 0.0561631 0.0896717 0.027848 0.0369254 13.375 13.625 2464 452 0 2 248
13.75 0.068772 0.0383075 0.0340945 -0.897574 0.0566038 0.0413297 -0.897574 0.0566038 0.0413297 0.06133 0.0335058 0.0280742 13.625 13.875 1321 208 0 0 73
14 -0.00950605 0.0556073 0.00963807 -0.940541 0.0684685 0.027027 -0.940541 0.0684685 0.027027 -0.162763 0.0660661 0.0746246 13.875 14.125 642 87 0 0 9
14.25 0.00225562 0.0406016 0.00714284 -0.971429 0.0464286 0.00714284 -0.971429 0.0464286 0.00714284 -0.971429 0.0464286 0.00714284 14.125 14.375 318 38 0 0 0
14.5 0.015748 0.0393701 0.00787401 -0.984252 0.0393701 0.00787401 -0.984252 0.0393701 0.00787401 -0.984252 0.0393701 0.00787401 14.375 14.625 130 3 0 0 0
14.75 -1 0.0465117 0 -1 0.0465117 0 -1 0.0465117 0 -1 0.0465117 0 14.625 14.875 43 0 0 0 0
15 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 6 1 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
