#Peak halo mass range: 14.125 < log10(Mh/Msun) < 14.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.820060 0.9 0.1 0.233333 0.973761 0.0144396 0.0303086 10 343
0.812467 0.8 0.2 0.0666667 0.973761 0.0111788 0.0273324 10 343
0.804873 0.9 0.1 0.15 0.970845 0.0118635 0.0340639 10 343
0.797279 0.8 0.0888889 0.175 0.982507 0.00551665 0.026239 10 343
0.789685 0.8 0.118367 0.0727273 0.979592 0.00835997 0.0269291 10 343
0.782092 0.8 0.121569 0.1125 0.985423 0.00314867 0.03276 10 343
0.774498 0.9 0.1 0.15 0.982507 0.00802898 0.0279619 10 343
0.766904 1 0 0.2 0.988338 0.00265282 0.0308914 10 343
0.759310 0.9 0.1 0.122222 0.991254 0.0028984 0.0262855 10 343
0.751717 0.7 0.3 -0.00833333 0.985423 0.00572771 0.0233236 10 343
0.744123 0.8 0.2 0.05 0.988338 0.00593114 0.03321 10 343
0.736529 0.9 0.1 0.122222 0.988338 0.00865883 0.0293939 10 343
0.728935 1 0 0.2 0.985423 0.00760865 0.0243449 10 343
0.721342 0.8 0.2 0.0857143 0.976676 0.0146781 0.0235972 10 343
0.713748 0.9 0.0142857 0.233333 0.988338 0 0.0258021 10 343
0.706154 0.9 0.0411765 0.233333 0.982507 0.00606412 0.016793 10 343
0.698560 0.9 0.025 0.263636 0.979592 0.00857383 0.0228195 10 343
0.690967 0.9 0.0444444 0.172727 0.979592 0.00612241 0.0166289 10 343
0.683373 0.9 0.0354839 0.163158 0.976676 0.00608224 0.0174927 10 343
0.678310 0.9 0.0285714 0.15 0.965015 0.0149281 0.0119354 10 343
0.673248 0.9 0.023077 0.233333 0.973761 0.00909621 0.0174927 10 343
0.668185 0.9 0.0322034 0.15 0.976676 0.00793898 0.0129302 10 343
0.663123 0.9 0.0285714 0.163158 0.976676 0.00535953 0.0160704 10 343
0.658060 0.9 0.05 0.15 0.976676 0.00903785 0.0100098 10 343
0.652998 0.9 0.0411765 0.163158 0.970845 0.0120117 0.0122656 10 343
0.647935 0.9 0.0411765 0.218182 0.973761 0.011269 0.00397247 10 343
0.642873 0.9 0.0411765 0.172727 0.973761 0.0118712 0.00564504 10 343
0.637810 0.9 0.0354839 0.15 0.973761 0.0102134 0.00257939 10 343
0.632748 0.9 0.0444444 0.233333 0.976676 0.00745058 0.0100098 10 343
0.627685 0.9 0.0333334 0.233333 0.96793 0.0150245 0 10 343
0.622623 0.9 0.0411765 0.15 0.965015 0.0205762 -0.000101686 10 343
0.617560 0.9 0.0285714 0.15 0.965015 0.0200154 0 10 343
0.612498 0.9 0.0411765 0.15 0.970845 0.0155952 0 10 343
0.607435 0.9 0.0473685 0.185714 0.979592 0.00884748 0.00857735 10 343
0.602373 0.9 0.05 0.233333 0.979592 0.0139146 0.00291544 10 343
0.597310 0.9 0.0574468 0.233333 0.979592 0.014491 -0.00194663 10 343
0.592248 0.9 0.0473685 0.15 0.976676 0.0145773 0.000136793 10 343
0.587185 0.9 0.0545455 0.15 0.985423 0.00866014 0.00536573 10 343
0.582123 0.9 0.062963 0.15 0.994169 6.71744e-05 0.0201057 10 343
0.577060 0.8 0.15 0.0857143 0.988338 0.00570947 0.00874633 10 343
0.571997 0.8 0.15 0.05 0.985423 0.00760865 0.00847751 10 343
0.566935 0.8 0.147368 0.05 0.988338 0.00304115 0.012077 10 343
0.561872 0.9 0.0545455 0.15 0.988338 0.00598001 0.00856936 10 343
0.556810 0.9 0.06 0.15 0.994169 8.37445e-05 0.0142841 10 343
0.551747 0.9 0.0375 0.15 0.982507 0.00856411 0.00371939 10 343
0.546685 0.9 0.0375 0.15 0.991254 0.00535649 0.00927168 10 343
0.541622 0.8 0.133333 0.05 0.994169 0.00255221 0.0126306 10 343
0.536560 0.8 0.135484 0.05 0.991254 0.00279397 0.0141763 10 343
0.531497 0.8 0.144444 0.0727273 0.991254 0.0025925 0.00949073 10 343
0.526435 0.8 0.15 0.05 0.991254 0.000125647 0.0117215 10 343
0.521372 0.8 0.16 0.05 0.985423 0.00564867 0.00861114 10 343
0.516310 0.8 0.16 0.05 0.988338 -0.00287306 0.0125806 10 343
0.511247 0.9 0.062963 0.15 0.985423 0 0.0116618 10 343
0.506185 0.9 0.05 0.15 0.985423 -0.000259519 0.0142412 10 343
0.501122 0.8 0.15 0.05 0.982507 0.00320697 0.0117471 10 343
0.496060 0.9 0.0714286 0.15 0.970845 0.00915456 0.00363237 10 343
0.490997 0.9 0.0714286 0.15 0.979592 0.00443369 0.0053798 10 343
0.485935 0.9 0.053125 0.233333 0.979592 0.00770974 0.00390798 10 343
0.480872 0.9 0.0574468 0.233333 0.979592 0.00675631 0.00298363 10 343
0.475810 0.8 0.155556 0.133333 0.979592 0.00595731 0.00305223 10 343
0.470747 0.9 0.0555556 0.233333 0.985423 0.00277787 0.00696117 10 343
0.465685 0.8 0.142857 0.133333 0.979592 0.00311708 0.00621909 10 343
0.460622 0.8 0.157447 0.133333 0.988338 0 0.0139792 10 343
0.455560 0.9 0.0574468 0.233333 0.988338 -0.000916779 0.0122902 10 343
0.450497 0.8 0.151613 0.133333 0.985423 0.00514328 0.0113593 10 343
0.445435 0.9 0.0555556 0.233333 0.991254 -0.00105762 0.0172653 10 343
0.440372 0.9 0.0555556 0.233333 0.982507 0.00562328 0.00913453 10 343
0.435310 0.9 0.0545455 0.233333 0.973761 0.00618172 0.00884867 10 343
0.430247 0.9 0.0555556 0.233333 0.976676 0.00567651 0.0141404 10 343
0.425185 0.9 0.0705882 0.233333 0.973761 0.00325054 0.012722 10 343
0.420122 0.9 0.0583333 0.233333 0.973761 0.00328821 0.0167409 10 343
0.415060 0.9 0.0661017 0.233333 0.976676 0.00279576 0.00725746 10 343
0.409997 0.9 0.0705882 0.233333 0.979592 0.000176966 0.0186798 10 343
0.404935 0.9 0.0642858 0.15 0.96793 0.00291544 0.0140839 10 343
0.399872 0.9 0.0714286 0.15 0.96793 0.000460804 0.0132473 10 343
0.394810 0.9 0.0607843 0.166667 0.956268 0.00551522 0.0154399 10 343
0.389747 0.9 0.0444444 0.233333 0.956268 0.00480962 0.0189463 10 343
0.384685 0.9 0.06 0.233333 0.962099 0.00197273 0.0267145 10 343
0.379622 0.9 0.0642858 0.172727 0.965015 0.000202835 0.03519 10 343
0.374560 0.9 0.0482759 0.163158 0.947522 0.0114224 0.0308552 10 343
0.369497 0.9 0.0473685 0.166667 0.947522 0.0106663 0.0498611 10 343
0.364435 0.9 0.0428572 0.185714 0.921283 0.0273576 0.0448461 10 343
0.359372 0.9 0.02 0.207692 0.915452 0.021655 0.052204 10 343
0.354310 0.9 0.02 0.218182 0.895044 0.0483525 0.0558624 10 343
0.349247 0.9 0.02 0.215789 0.877551 0.0524781 0.0492682 10 343
0.344185 0.9 0.023077 0.233333 0.886297 0.0468422 0.0833989 10 343
0.339122 0.8 0.1 0.244444 0.874636 0.0471885 0.102556 10 343
0.334060 0.7 0.182353 0.144444 0.845481 0.0557166 0.0895287 10 343
0.328997 0.7 0.152941 0.2 0.816327 0.0609189 0.0814562 10 343
0.323935 0.5 0.318182 0 0.790087 0.0715477 0.0762146 10 343
0.318873 0.5 0.3 0 0.784257 0.0652732 0.0926139 10 343
0.313810 0.5 0.285714 0 0.755102 0.0724842 0.0721049 10 343
0.308748 0.5 0.3 0 0.737609 0.0666611 0.0688977 10 343
0.303685 0.5 0.282609 0 0.725947 0.0501261 0.0768792 10 343
0.298623 0.5 0.277778 0.0333333 0.696793 0.0523927 0.0844854 10 343
0.293560 0.5 0.25 0.0555556 0.655977 0.0788476 0.054837 10 343
0.288498 0.6 0.105882 0.2 0.606414 0.101919 0.0428961 10 343
0.283435 0.5 0.166667 0.142857 0.594752 0.0886334 0.0441193 10 343
0.278373 0.5 0.125 0.125 0.571429 0.080609 0.0611647 10 343
0.273310 0.5 0.1 0.166667 0.55102 0.0783726 0.0478559 10 343
0.268248 0.5 0.111111 0.166667 0.533528 0.0712627 0.0479971 10 343
0.263185 0.5 0.115385 0.125 0.51312 0.0740364 0.0569792 10 343
0.258123 0.5 0.1 0.166667 0.466472 0.090531 0.0503232 10 343
0.253060 0.5 0.0909091 0.2 0.428571 0.08519 0.047619 10 343
0.247998 0.5 0.0555556 0.25 0.399417 0.08723 0.0484852 10 343
0.242935 0.2 0.345455 0.0163265 0.38484 0.075101 0.0665213 10 343
0.237873 0.3 0.245455 0.136735 0.355685 0.0784466 0.0699708 10 343
0.232810 0.2 0.184615 0.1 0.344023 0.0787172 0.070519 10 343
0.227748 0.1 0.26 0.00909091 0.323615 0.0860234 0.0558089 10 343
0.222685 0.1 0.233333 0.1 0.311953 0.0792138 0.0702615 10 343
0.217623 0.1 0.242105 0.1 0.271137 0.0940507 0.0476413 10 343
0.212560 0 0.333333 0 0.265306 0.0955501 0.0688775 10 343
0.207498 0 0.3 0 0.236152 0.0846576 0.060713 10 343
0.202435 0 0.333333 0 0.22449 0.087813 0.0518707 10 343
0.197373 0.2 0.163636 0.2 0.215743 0.0869272 0.0550292 10 343
0.192310 0.2 0.133333 0.2 0.183673 0.0921886 0.0556973 10 343
0.187248 0.1 0.223529 0.1 0.174927 0.103809 0.069664 10 343
0.182185 0.1 0.185714 0.1 0.172012 0.0894826 0.0638245 10 343
0.177123 0 0.315789 0 0.151604 0.115459 0.0689824 10 343
0.172060 0 0.225 0 0.134111 0.115101 0.0574062 10 343
0.166998 0 0.15 0 0.119534 0.0970837 0.05558 10 343
0.161935 0 0.125 0 0.119534 0.101287 0.0623907 10 343
0.156873 0 0.176471 0 0.107872 0.0985236 0.0557545 10 343
0.151810 0 0.153846 0 0.102041 0.0881609 0.0647915 10 343
0.146748 0 0.153846 0 0.0874636 0.110211 0.0573431 10 343
0.141685 0.1 0.1 0.1 0.0641399 0.0957438 0.0459029 10 343
0.136623 0 0.230769 0 0.0699708 0.0852016 0.0539964 10 343
0.133248 0 0.125 0 0.0495627 0.0821739 0.0344569 10 343
0.129873 0 0.111111 0 0.0466472 0.0671252 0.0375838 10 343
0.126498 0 0.153846 0 0.0408163 0.0624285 0.0318878 10 343
0.123123 0 0.16129 0 0.0495627 0.0553554 0.0367831 10 343
0.119748 0 0.196429 0 0.0466472 0.0765619 0.0377187 10 343
0.116373 0 0.178571 0 0.03207 0.0794054 0.0259909 10 343
0.112998 0.2 0.0222222 0.2 0.0349854 0.0708969 0.0292711 10 343
0.109623 0.2 0.05 0.2 0.03207 0.0855771 0.0263882 10 343
0.106248 0 0.148936 0 0.0233236 0.0662286 0.0204082 10 343
0.102873 0 0.196429 0 0.0174927 0.0945763 0.0174927 10 343
0.099498 0 0.111111 0 0.0233236 0.0829982 0.0176418 10 343
0.096123 0 0.153846 0 0.0204082 0.0873763 0.0143106 10 343
0.092748 0 0.106383 0 0.0174927 0.0743106 0.0146437 10 343
0.089373 0 0.0909091 0 0.00874636 0.0518597 0.00874636 10 343
0.085998 0 0.111111 0 0.0145773 0.0532694 0.0116618 10 343
0.082623 0 0.111111 0 0.0174927 0.0749165 0.0174927 10 343
0.080373 0 0.0833333 0 0.0145773 0.0527628 0.0145773 10 343
0.078123 0 0.0689655 0 0.0058309 0.0568754 0.0058309 10 343
0.075873 0 0.0517241 0 0.0058309 0.0377737 0.00295734 10 343
0.073623 0 0 0 0 0.0315457 0 10 343
0.071373 0 0 0 0.00291545 0.0260701 0.00291545 10 343
0.069123 0 0 0 0 0.0294985 0 10 343
0.066873 0 0 0 0 0.0181818 0 10 343
0.064623 0 0 0 0 0.00584795 0 10 343
0.062373 0 0 0 0 0.00327869 0 10 343
0.060123 0 0 0 0 0 0 10 343
0.055623 0 0 0 0 0 0 10 343
