#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0103052 0.0960296 0.00978671 0.0110189 0.108357 0.0105515 0.0159047 0.126412 0.0146926 0.0151531 0.116429 0.0141234 10.375 10.625 1.70329e+06 455125 72392 56293 25519
10.75 0.0101873 0.0996933 0.00711991 0.00970295 0.104692 0.00740865 0.0149148 0.121759 0.0093507 0.0144305 0.112374 0.00809045 10.625 10.875 1.05762e+06 325983 59532 41125 17929
11 0.013404 0.0996935 0 0.0106448 0.10071 0.00110007 0.0196863 0.118137 -0.00315819 0.0196773 0.111821 -0.00456963 10.875 11.125 638918 207571 44784 28369 11615
11.25 0.0308398 0.0968289 -0.0140127 0.0206384 0.0905476 -0.00919871 0.0418713 0.114933 -0.018887 0.0454373 0.101909 -0.0218715 11.125 11.375 368316 114302 30816 18116 7527
11.5 0.0971682 0.0933096 -0.0162501 0.0533207 0.0787802 -0.0157871 0.126645 0.100675 -0.0172271 0.145105 0.0935856 -0.0120665 11.375 11.625 212474 62006 17517 12086 4585
11.75 0.242064 0.0696615 0.0168699 0.133626 0.0630368 0.00766978 0.279409 0.0657508 0.0222182 0.309839 0.0630879 0.0196914 11.625 11.875 122419 33751 5566 8078 2935
12 0.384348 0.032228 0.0338401 0.265287 0.0353831 0.0384354 0.417026 0.0339947 0.0371269 0.456616 0.0263335 0.0336964 11.875 12.125 69623 17982 603 5611 1794
12.25 0.348054 0.0308124 0.0369608 0.438807 0.0406268 0.0442026 0.350617 0.0305415 0.0373655 0.391788 0.0229707 0.041128 12.125 12.375 39439 9436 86 3614 1190
12.5 0.190734 0.0512438 0.0361335 0.218415 0.0862665 0.0199945 0.18228 0.0467414 0.0377362 0.213053 0.0594181 0.0434374 12.375 12.625 21899 4809 17 2043 779
12.75 0.0608735 0.0486749 0.0243551 0.0985547 0.0756179 0.0337244 0.0486303 0.0317923 0.0236117 0.0691937 0.0571845 0.0237116 12.625 12.875 11963 2415 6 661 579
13 0.0245841 0.0177912 0.00621974 -0.95743 0.0299923 0.00948143 0.0135841 0.0132341 0.00610852 0.0258566 0.0182821 0.00748152 12.875 13.125 6280 1112 0 69 359
13.25 0.0288828 0.00199497 0.00913584 -0.963004 0.00989008 0.00879121 0.0369964 0.00989008 0.00879121 0.0285575 0.011532 0.00838947 13.125 13.375 3223 493 0 3 237
13.5 0.029927 0.00218976 0.0131387 -0.970073 0.00291967 0.0109489 -0.970073 0.00291967 0.0109489 0.029927 0.00218976 0.0131387 13.375 13.625 1553 183 0 0 139
13.75 0.0216759 0.00413054 0.0240952 -0.966129 -0.0016129 0.017742 -0.966129 -0.0016129 0.017742 0.033871 -0.00645167 0.0396363 13.625 13.875 702 82 0 0 47
14 0.0192308 0 0.0153846 -0.980769 0.00384617 0.0115384 -0.980769 0.00384617 0.0115384 0.0192308 0 0.0153846 13.875 14.125 281 21 0 0 4
14.25 0.0106383 0.0106383 0.0106383 -0.989362 0.0106383 0.0106383 -0.989362 0.0106383 0.0106383 0.0106383 0.0106383 0.0106383 14.125 14.375 99 5 0 0 1
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 18 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 3 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
