#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.17788 0.0561161 0.0166107 0.181249 0.0604579 0.0186442 0.215309 0.0620047 0.0181626 0.213561 0.0588736 0.0192027 10.375 10.625 1.53035e+06 391395 49067 52341 43229
10.75 0.220938 0.0528013 0.0175186 0.215697 0.0556659 0.0168268 0.254814 0.0580316 0.0215639 0.249388 0.0580562 0.0191382 10.625 10.875 952118 273027 37446 38741 31060
11 0.269285 0.0510201 0.0214425 0.247124 0.0509247 0.0223307 0.301192 0.0547487 0.0219653 0.29154 0.0538672 0.0192466 10.875 11.125 589700 185941 28960 27042 21280
11.25 0.302533 0.0468557 0.022197 0.271184 0.0445044 0.0253113 0.322214 0.0537436 0.0207411 0.331332 0.0508274 0.0203638 11.125 11.375 353843 112071 21211 17483 13611
11.5 0.32052 0.0462712 0.0214851 0.270406 0.0421441 0.0237042 0.33568 0.0465113 0.020192 0.366064 0.0445707 0.0183589 11.375 11.625 209865 63897 12905 11326 8459
11.75 0.340508 0.0430614 0.0175956 0.269962 0.0465447 0.0226007 0.355018 0.0447146 0.0158622 0.364385 0.041136 0.0142827 11.625 11.875 124184 36240 4458 7134 5359
12 0.342348 0.0423769 0.021429 0.289003 0.0407721 0.0316902 0.348103 0.0445101 0.020902 0.354218 0.0406798 0.01669 11.875 12.125 72660 20768 538 4872 3425
12.25 0.311874 0.045154 0.0225185 0.372615 0.0379492 0.070418 0.307127 0.0473065 0.0206913 0.328887 0.0375522 0.0273206 12.125 12.375 42331 11132 75 3088 2089
12.5 0.281594 0.0422424 0.0350673 0.432052 0.0401077 0.0512123 0.278644 0.0380534 0.0371603 0.282665 0.0423833 0.0356522 12.375 12.625 24697 6116 20 1937 1304
12.75 0.224868 0.0378197 0.0401027 0.377667 0.0608261 0.0606446 0.201991 0.0395228 0.0301045 0.232273 0.0341767 0.0436003 12.625 12.875 14392 3377 5 666 901
13 0.183668 0.0444604 0.0426525 0.284869 0.0619002 0.0870122 0.140132 0.0462595 0.0359576 0.196421 0.042045 0.0501702 12.875 13.125 8001 1749 2 76 554
13.25 0.148144 0.039615 0.0485399 -0.785189 0.0656139 0.0539069 0.123902 0.0650694 0.0533624 0.154284 0.0392153 0.0542608 13.125 13.375 4573 900 0 11 380
13.5 0.0897889 0.0335463 0.0389215 -0.857216 0.0591535 0.0520143 0.142784 0.0515043 0.931158 0.0728254 0.0322773 0.0300388 13.375 13.625 2395 434 0 1 243
13.75 0.0409135 0.0488875 0.0178127 -0.900834 0.0537534 0.0333642 -0.900834 0.0537534 0.0333642 0.0324993 0.0491222 0.0158049 13.625 13.875 1285 206 0 0 75
14 0.00309712 0.025174 0.0123867 -0.961609 0.047532 0.0073126 -0.961609 0.047532 0.0073126 -0.183831 0.0566728 0.0964859 13.875 14.125 632 85 0 0 9
14.25 -0.00445247 0 0.0702768 -0.971119 0.036101 0.00722027 -0.971119 0.036101 0.00722027 -0.971119 0.036101 0.00722027 14.125 14.375 307 30 0 0 0
14.5 0.045045 0.00900906 0.036036 -0.954955 0.00900906 0.027027 -0.954955 0.00900906 0.027027 -0.954955 0.00900906 0.027027 14.375 14.625 114 3 0 0 0
14.75 0 0.0243902 0 -1 0.0243902 0 -1 0.0243902 0 -1 0.0243902 0 14.625 14.875 42 1 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 5 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
