#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0676515 0.070564 0.0269571 0.0725977 0.0764017 0.0313681 0.0891524 0.0843183 0.0273256 0.0852235 0.0832441 0.0262475 10.375 10.625 1.62235e+06 426191 60347 55985 39387
10.75 0.0845049 0.0672458 0.0102511 0.0840131 0.0699329 0.0141788 0.106387 0.0755677 0.00676515 0.104107 0.0743981 0.00549427 10.625 10.875 1.00844e+06 299209 47702 40947 27742
11 0.116873 0.0609892 -0.00139865 0.106077 0.0634834 0.000153318 0.141616 0.0699167 -0.00348203 0.14231 0.0678487 -0.00198862 10.875 11.125 620146 200237 36978 28494 18658
11.25 0.173581 0.0556643 -0.00158969 0.144093 0.0564641 0 0.199326 0.0617278 -0.00250834 0.208555 0.0592704 -0.000705272 11.125 11.375 364543 115251 25946 18615 12027
11.5 0.255415 0.0508285 0.00657587 0.190884 0.0433706 0.00860377 0.288396 0.0537525 0.00867593 0.296964 0.0545011 0.0101515 11.375 11.625 213685 63979 15407 12121 7298
11.75 0.331016 0.0417095 0.018547 0.241603 0.0349499 0.0208503 0.351102 0.045097 0.0176927 0.376899 0.0410718 0.015456 11.625 11.875 124658 35555 4960 7911 4566
12 0.3674 0.0345303 0.0234364 0.295992 0.0419244 0.0452764 0.387218 0.0348482 0.023738 0.387828 0.0371898 0.0186228 11.875 12.125 72512 19911 552 5423 2945
12.25 0.335791 0.0348576 0.0260943 0.375447 0.0456165 0.0327568 0.328598 0.0372089 0.0284437 0.357286 0.0323607 0.0282275 12.125 12.375 41707 10586 73 3543 1802
12.5 0.253152 0.0361035 0.0314196 0.282203 0.0855396 0.0376223 0.242615 0.034633 0.0290602 0.269317 0.0384949 0.033271 12.375 12.625 23632 5565 18 2004 1121
12.75 0.155547 0.047316 0.0239646 0.229022 0.0688967 0.0304096 0.139037 0.0440465 0.0231451 0.154503 0.0523622 0.0225922 12.625 12.875 13490 2967 7 689 832
13 0.0757888 0.041362 0.0196344 0.120088 0.0336792 0.986732 0.0789925 0.0417529 0.0204406 0.0800884 0.038139 0.0203125 12.875 13.125 7414 1535 1 73 525
13.25 0.0399675 0.0377142 0.00678605 0.0634969 0.0361963 0.966564 0.0634969 0.0472392 0.011043 0.0477902 0.0440469 0.00858897 13.125 13.375 4025 765 1 9 382
13.5 0.0196764 0.0149583 0.00593513 0.0313044 0.0342029 0.00347829 0.0313044 0.0342029 0.00347829 0.0175429 0.0265473 0.00392365 13.375 13.625 2069 344 1 1 218
13.75 0.000254393 0.0296479 -0.00269228 -0.978912 0.0310766 0.00332963 -0.978912 0.0310766 0.00332963 0.00659496 0.0333607 -0.00117421 13.625 13.875 1045 144 0 0 69
14 -0.00637031 0.00406611 0.0258878 -0.976959 0.0207373 0.00921661 -0.976959 0.0207373 0.00921661 0.0230415 0.0207373 0.00921661 13.875 14.125 468 34 0 0 8
14.25 0.015625 0.0260417 0.00520831 -0.984375 0.0260417 0 -0.984375 0.0260417 0 0.015625 0.0260417 0.00520831 14.125 14.375 205 13 0 0 1
14.5 0.0217391 0.0217391 0 -0.978261 0.0217391 0 -0.978261 0.0217391 0 -0.978261 0.0217391 0 14.375 14.625 47 1 0 0 0
14.75 -0.9375 0 0.0625 -0.9375 0 0.0625 -0.9375 0 0.0625 -0.9375 0 0.0625 14.625 14.875 16 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
