#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.3 0.120825 0.0546309 -0.000643253 0.0787513 0.0482743 -0.00200012 0.14589 0.0578707 -0.00171618 0.144096 0.0598552 -0.000621229 9.2 9.4 82123 30120 7422 5675 2887
9.5 0.147658 0.05211 0.00697426 0.0800164 0.0504555 0.00588988 0.185901 0.0504798 0.0133807 0.17661 0.0561201 0.0100692 9.4 9.6 70033 25339 5779 4947 2579
9.7 0.177131 0.0508851 0.015037 0.0724795 0.0624252 0.00492486 0.210201 0.0518616 0.00844741 0.207484 0.0511754 0.0112672 9.6 9.8 61111 21595 4157 4661 2337
9.9 0.197993 0.0482293 0.0163945 0.0453954 0.0708709 0.00871738 0.243869 0.0375789 0.0215952 0.254733 0.0415189 0.0227737 9.8 10 55600 19132 2914 4285 2244
10.1 0.210768 0.0479882 0.0197489 0.0132389 0.0797749 0.00868219 0.263074 0.0379444 0.0291311 0.260097 0.0483389 0.0164777 10 10.2 51934 17155 1719 4247 2138
10.3 0.214318 0.0540162 0.0140879 -0.0550889 0.108817 0.00282878 0.265825 0.0411691 0.0174059 0.285612 0.0439961 0.0160336 10.2 10.4 48331 15049 941 4066 2062
10.5 0.220249 0.0432478 0.023631 -0.0193288 0.0481057 0.0576057 0.24904 0.0412681 0.0264409 0.289267 0.0327398 0.0252565 10.4 10.6 43383 12514 396 3768 1825
10.7 0.210014 0.0430612 0.020066 -0.0722001 0.106927 0.0101649 0.229455 0.0287217 0.0316579 0.27071 0.0351388 0.0206755 10.6 10.8 34323 9282 159 2909 1519
10.9 0.198909 0.0336806 0.0250106 -0.0173175 0.0985878 0.0494753 0.159581 0.0349963 0.0223627 0.297514 0.00821504 0.0457053 10.8 11 22594 5726 54 1743 1105
11.1 0.174702 0.020254 0.0360374 0.219944 -0.0596338 0.239041 0.0927509 0.0265796 0.0352434 0.246653 0.0205376 0.039421 11 11.2 11418 2591 9 684 624
11.3 0.118081 0.00633276 0.0336319 -0.193333 0.455367 -0.0352495 -0.0533333 0.0294915 0.0387971 0.18902 0.0122243 0.0684606 11.2 11.4 4256 806 6 150 238
11.5 0.0335829 0.0252501 0.0352631 0.166113 0.000553727 1.05299 -0.133887 0.103246 0.133719 0.0765607 0.021237 0.0589982 11.4 11.6 1069 166 1 20 67
11.7 -0.111598 0.16479 -0.0336112 -0.953704 0.0425926 0.00281805 -0.953704 0.0446128 0.00281805 -0.153704 0.210307 -0.0727513 11.6 11.8 235 19 0 0 10
11.9 0.0882353 -0.0113122 0.0882353 -0.911765 -0.0113122 0.0882353 -0.911765 -0.0113122 0.0882353 0.0882353 -0.0113122 0.0882353 11.8 12 37 3 0 0 2
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 4 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
