#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.18097e-05 0.0985523 4.50813e-07 1.10094e-05 0.11937 -5.27533e-06 1.96261e-05 0.13355 -4.78158e-07 9.72496e-05 0.124047 3.17395e-06 10.375 10.625 1.75862e+06 476580 84822 49005 10201
10.75 4.93887e-05 0.107027 -1.41811e-05 2.84872e-05 0.114459 -2.49985e-05 0.000112337 0.131346 -8.60709e-05 0 0.124275 -0.00013118 10.625 10.875 1.08816e+06 344208 70207 35607 7295
11 0.000361944 0.10782 -0.00021678 0.000194627 0.109898 -0.000120224 0.00116854 0.132316 -0.000541331 0.00107645 0.137034 -0.000971904 10.875 11.125 631278 199142 50187 23867 4625
11.25 0.00391416 0.113263 -0.00180255 0.00174178 0.103285 -0.00109075 0.00773643 0.130516 -0.00283963 0.0083535 0.116979 -0.00287857 11.125 11.375 355994 104306 33192 15697 2980
11.5 0.0323302 0.112512 0 0.0143215 0.0999395 -0.00231494 0.0472588 0.122282 0.00342201 0.0623184 0.121864 0.005566 11.375 11.625 200744 54303 18077 10298 1732
11.75 0.145412 0.10857 0.0271048 0.0677593 0.0872398 0.011689 0.18343 0.115171 0.0355953 0.217275 0.112752 0.0470003 11.625 11.875 112154 28280 5343 7167 1186
12 0.338699 0.0475911 0.0427562 0.182918 0.0494172 0.0375767 0.383806 0.0522557 0.0455389 0.426512 0.0461023 0.0440379 11.875 12.125 62315 14347 576 4798 735
12.25 0.369104 0.0308966 0.0463969 0.353211 0.0807572 0.0626765 0.385335 0.0323946 0.0463661 0.427138 0.032839 0.0569616 12.125 12.375 33490 6885 57 3055 477
12.5 0.170858 0.0625042 0.0568075 0.285382 0.106882 0.093624 0.161839 0.0578797 0.0528859 0.225821 0.0745541 0.0658578 12.375 12.625 17986 3353 7 1716 319
12.75 0.0463964 0.0641665 0.0290139 0.0822768 0.0756735 0.0512414 0.0321766 0.0526113 0.0249546 0.04026 0.0703676 0.0261905 12.625 12.875 9077 1505 3 499 238
13 0.00994831 0.0218599 0.00362569 -0.971502 0.0390244 0.00308084 0.0115489 -0.000487685 0.0247281 0.00691533 0.0254466 0.00359434 12.875 13.125 4488 593 0 59 139
13.25 0.00650942 0.0032658 0.00877911 -0.97339 0.00425756 0.00266099 0.0266099 0.00425756 0.0031932 0.0141099 0.0032562 0.011358 13.125 13.375 2078 199 0 4 80
13.5 -0.0033825 0.00369304 0.00633323 -0.974811 0.00377834 0.00503778 -0.974811 0.00377834 0.00503778 0.00632101 0.00286829 0.00377834 13.375 13.625 864 70 0 0 53
13.75 -0.0210599 0.00671136 0.0723212 -0.986577 0.00671136 0.00335574 -0.986577 0.00671136 0.00335574 0.0134228 0.00335568 0.0509748 13.625 13.875 327 29 0 0 21
14 0.0495049 0 0.019802 -0.950495 0 0.019802 -0.950495 0 0.019802 0.0495049 0 0.019802 13.875 14.125 106 5 0 0 1
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 18 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 2 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
