#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0790477 0.0716674 0.0232415 0.0836159 0.0775886 0.0267167 0.102141 0.0870983 0.0230277 0.100353 0.0838843 0.0203329 10.375 10.625 1.61e+06 422004 58940 55578 40473
10.75 0.10015 0.0634085 0.00736266 0.0963889 0.0667324 0.00871096 0.12594 0.0731948 0.00490519 0.119555 0.0687207 0.00424384 10.625 10.875 1.00026e+06 295375 46371 40830 28280
11 0.137854 0.0605137 -4.77284e-05 0.125703 0.0582899 0.00213271 0.165743 0.0649073 -0.00137365 0.164494 0.0648445 -0.0023603 10.875 11.125 616723 198558 35724 28447 19085
11.25 0.194171 0.0523185 0.000766829 0.162908 0.0489813 0.00470069 0.221428 0.0616401 -0.000648379 0.231089 0.0573945 0.00246704 11.125 11.375 363331 114973 25320 18578 12325
11.5 0.269196 0.0486344 0.00830886 0.201725 0.0431886 0.0118034 0.298063 0.0492862 0.0106935 0.313409 0.0542291 0.00617054 11.375 11.625 213406 64155 15145 12066 7443
11.75 0.335093 0.0363174 0.0188744 0.238943 0.0361745 0.0177137 0.35284 0.0414387 0.0182812 0.382107 0.0359781 0.0193428 11.625 11.875 124825 35740 4928 7818 4743
12 0.364672 0.033823 0.0222358 0.286615 0.0475657 0.0371294 0.386994 0.0353535 0.0228699 0.383916 0.0299829 0.0295916 11.875 12.125 72659 20078 551 5392 3012
12.25 0.33445 0.0346058 0.0263132 0.369784 0.0382161 0.0517981 0.324596 0.0377532 0.0239656 0.354341 0.036002 0.023286 12.125 12.375 41880 10689 75 3462 1814
12.5 0.259243 0.0376216 0.0321056 0.266712 0.0651551 0.0263066 0.25321 0.0383008 0.0313437 0.282392 0.0362957 0.0406097 12.375 12.625 23802 5661 21 1989 1148
12.75 0.164721 0.048712 0.0239164 0.25255 0.0678126 0.0388175 0.128971 0.0512412 0.0147681 0.181702 0.0484688 0.0316151 12.625 12.875 13628 3040 7 704 861
13 0.096944 0.0410537 0.0200591 0.14528 0.0557609 0.937857 0.0786138 0.0345511 0.0110469 0.101966 0.042185 0.0262157 12.875 13.125 7547 1593 1 75 531
13.25 0.0562255 0.0380358 0.0146627 0.0808051 0.0285371 0.993091 -0.0441949 0.115688 -0.00360465 0.065261 0.0459999 0.0159202 13.125 13.375 4102 773 1 8 386
13.5 0.0115451 0.0276452 0.00154251 -0.963524 0.0375982 0.00561172 0.0364759 0.0375982 0.00561172 0.00577414 0.0294558 0.00131845 13.375 13.625 2143 361 0 2 228
13.75 -0.000631213 0.0323259 0.00147116 -0.9814 0.0393873 0.00218821 -0.9814 0.0393873 0.00218821 -0.0248787 0.0319982 -0.00154883 13.625 13.875 1070 156 0 0 69
14 -0.00772136 0.0293196 0.0114171 -0.982721 0.0302376 0.0064795 -0.982721 0.0302376 0.0064795 0.0172786 0.0194384 0.0129589 13.875 14.125 503 40 0 0 9
14.25 0.00495052 0.0247524 0 -0.995049 0.0247524 0 -0.995049 0.0247524 0 -0.995049 0.0247524 0 14.125 14.375 216 14 0 0 0
14.5 0 0.0416667 0 -1 0.0416667 0 -1 0.0416667 0 -1 0.0416667 0 14.375 14.625 49 1 0 0 0
14.75 -1 0.047619 0 -1 0.047619 0 -1 0.047619 0 -1 0.047619 0 14.625 14.875 21 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
