#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.156745 0.057446 0.0169764 0.162166 0.0610031 0.017563 0.194044 0.0646276 0.0171046 0.19098 0.0621775 0.0177599 10.375 10.625 1.546e+06 397418 50937 52880 42791
10.75 0.199122 0.0541081 0.0139668 0.192942 0.0579957 0.0160855 0.231168 0.0602174 0.0156413 0.231728 0.0582016 0.0156057 10.625 10.875 961923 277388 39083 39015 30858
11 0.249068 0.0490195 0.0192461 0.229922 0.0456592 0.0197159 0.278963 0.0539885 0.018354 0.273504 0.0506434 0.0172501 10.875 11.125 595233 188389 30101 27360 21000
11.25 0.288529 0.0464857 0.0172647 0.260724 0.0410883 0.023276 0.307384 0.0529014 0.0169844 0.32441 0.047563 0.0180995 11.125 11.375 356238 112765 21954 17588 13417
11.5 0.315959 0.0431704 0.0173707 0.260527 0.0384361 0.0211538 0.329027 0.0466656 0.0175912 0.360465 0.0474623 0.0157853 11.375 11.625 210666 63951 13408 11356 8274
11.75 0.342039 0.0394838 0.0206167 0.275041 0.0383023 0.0237816 0.35308 0.0434847 0.0203434 0.371307 0.0388099 0.0161625 11.625 11.875 124518 36179 4542 7275 5323
12 0.344106 0.0397051 0.0184098 0.278455 0.0561935 0.0135051 0.360177 0.0414965 0.0202054 0.358216 0.0373227 0.0154887 11.875 12.125 72791 20687 536 4942 3382
12.25 0.31557 0.0403225 0.0256342 0.373787 0.0364967 0.0857637 0.313945 0.0434803 0.0241531 0.31178 0.0388241 0.0228852 12.125 12.375 42256 11033 83 3173 2026
12.5 0.276684 0.0449441 0.0301623 0.354775 0.0436281 0.078363 0.274885 0.0420164 0.0302814 0.28764 0.0423121 0.0327627 12.375 12.625 24575 6100 17 1949 1288
12.75 0.215946 0.04268 0.0425159 0.359192 0.0670687 0.0547332 0.192033 0.0383575 0.0376228 0.205874 0.0470657 0.032483 12.625 12.875 14246 3302 3 676 874
13 0.165371 0.0484587 0.0395945 -0.734106 0.0732335 0.058104 0.158202 0.0634375 0.0283005 0.165894 0.0530241 0.0408273 12.875 13.125 7934 1721 0 65 560
13.25 0.132735 0.0357321 0.0529473 -0.803557 0.0761323 0.0589052 0.0146253 0.0842911 0.0316755 0.137165 0.0267175 0.0559925 13.125 13.375 4478 879 0 11 388
13.5 0.0711842 0.0437136 0.0345397 -0.871537 0.0664988 0.0458438 0.128463 0.0664988 0.0458438 0.0736111 0.0469419 0.0369498 13.375 13.625 2404 419 0 1 237
13.75 0.0418022 0.0296047 0.0192035 -0.922115 0.0615385 0.0259615 -0.922115 0.0615385 0.0259615 0.0373441 0.0373354 0.0330172 13.625 13.875 1234 194 0 0 74
14 -0.000601649 0.0329692 -0.00255096 -0.975285 0.0475285 0.00190115 -0.975285 0.0475285 0.00190115 0.0247148 0.0456274 0.00570345 13.875 14.125 605 79 0 0 9
14.25 0.0152672 0.0267175 0.0114504 -0.984733 0.0572519 0 -0.984733 0.0572519 0 -0.984733 0.0572519 0 14.125 14.375 287 25 0 0 0
14.5 0.0306122 0.0408164 0.0102041 -0.969388 0.0408164 0.0102041 -0.969388 0.0408164 0.0102041 -0.969388 0.0408164 0.0102041 14.375 14.625 101 3 0 0 0
14.75 -1 0.025641 0 -1 0.025641 0 -1 0.025641 0 -1 0.025641 0 14.625 14.875 39 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
