#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.181695 0.0545231 0.0177325 0.183293 0.0596146 0.020287 0.221241 0.0597714 0.0195025 0.21802 0.0566728 0.0201749 10.375 10.625 1.52719e+06 390277 48691 52112 43334
10.75 0.225968 0.053805 0.0175564 0.22005 0.0526979 0.018428 0.259771 0.057821 0.0213886 0.256027 0.0560709 0.0208243 10.625 10.875 950463 272006 36988 38533 31162
11 0.273707 0.0508271 0.0227058 0.251318 0.0523039 0.023551 0.304301 0.0544403 0.0225163 0.295282 0.0533173 0.0216119 10.875 11.125 588499 185313 28625 26817 21380
11.25 0.305044 0.0474758 0.0233987 0.273975 0.0437765 0.0250749 0.326221 0.0492328 0.0240821 0.335923 0.0506986 0.0226604 11.125 11.375 353490 111981 21098 17413 13664
11.5 0.321616 0.0462791 0.0219642 0.274347 0.0394831 0.0266929 0.336416 0.0487444 0.0176762 0.365327 0.0447902 0.0214 11.375 11.625 209689 63864 12826 11237 8504
11.75 0.341478 0.0447502 0.018394 0.27649 0.0410197 0.0283849 0.35379 0.0433252 0.0163443 0.366552 0.0455471 0.0140704 11.625 11.875 124088 36200 4425 7105 5371
12 0.341854 0.04291 0.0206124 0.298516 0.046081 0.0341589 0.347296 0.0458778 0.020393 0.355748 0.0440874 0.0131628 11.875 12.125 72647 20769 532 4858 3444
12.25 0.312301 0.041931 0.0264435 0.354162 0.0472408 0.0680778 0.308574 0.044483 0.0272629 0.323554 0.039369 0.0303431 12.125 12.375 42337 11167 73 3074 2095
12.5 0.277164 0.0406722 0.0327442 0.43809 0.0457759 0.0540729 0.272502 0.0384928 0.0330554 0.274578 0.0379782 0.033061 12.375 12.625 24709 6144 22 1938 1316
12.75 0.231538 0.0362303 0.0435717 0.383945 0.0605702 0.0641119 0.228457 0.0258542 0.0479901 0.21523 0.0421714 0.0329802 12.625 12.875 14378 3366 5 656 895
13 0.190236 0.036793 0.0415632 0.291999 0.0576984 0.0948359 0.14335 0.0590178 0.0177265 0.192884 0.0361007 0.0509206 12.875 13.125 8033 1759 1 74 565
13.25 0.149596 0.0387586 0.0448229 -0.778262 0.0618361 0.0561154 0.121738 0.0424953 0.0765459 0.159743 0.0365484 0.0500236 13.125 13.375 4572 901 0 10 371
13.5 0.0843132 0.0444811 0.0318265 -0.864879 0.0703442 0.0445344 0.135121 0.0642713 0.964575 0.076544 0.0438629 0.0312257 13.375 13.625 2409 433 0 1 239
13.75 0.0394525 0.0369952 0.0171208 -0.907407 0.05 0.0277778 -0.907407 0.05 0.0277778 0.0432099 0.0367283 0.0145179 13.625 13.875 1287 207 0 0 81
14 -0.00951636 0.0380435 0.00724638 -0.949275 0.0471014 0.0199275 -0.949275 0.0471014 0.0199275 -0.282609 0.114734 0.00543475 13.875 14.125 635 83 0 0 9
14.25 -0.0267786 0.0421662 -0.00200981 -0.971223 0.0395683 0.00359714 -0.971223 0.0395683 0.00359714 -0.971223 0.0395683 0.00359714 14.125 14.375 314 36 0 0 0
14.5 0.00869566 0.0347826 0.298551 -0.991304 0.0434783 0.00869566 -0.991304 0.0434783 0.00869566 -0.991304 0.0434783 0.00869566 14.375 14.625 118 3 0 0 0
14.75 -0.952381 0.0238096 0.047619 -0.952381 0.0238096 0.047619 -0.952381 0.0238096 0.047619 -0.952381 0.0238096 0.047619 14.625 14.875 42 0 0 0 0
15 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 6 1 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
