#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 3.28992e-05 0.104955 -7.6849e-05 2.44732e-05 0.121379 -6.51705e-05 7.11673e-05 0.137235 -0.000164954 9.22645e-05 0.129043 -0.000178161 10.375 10.625 1.72681e+06 463997 76755 54982 21311
10.75 0.000131141 0.111777 -0.000670868 8.80491e-05 0.118437 -0.000490583 0.000244292 0.136448 -0.00148337 0.000326092 0.125483 -0.00194135 10.625 10.875 1.07153e+06 333536 63275 39830 15021
11 0.00126826 0.112142 -0.00393404 0.000660122 0.110979 -0.00269847 0.00254189 0.130641 -0.00768906 0.0034035 0.129528 -0.00674261 10.875 11.125 639787 207128 46995 27315 9637
11.25 0.00944386 0.111812 -0.0144097 0.00502125 0.102353 -0.00872552 0.0138803 0.12678 -0.0162501 0.0189921 0.115947 -0.0138492 11.125 11.375 367285 112287 31841 17552 6203
11.5 0.0568456 0.108546 -0.01315 0.0259997 0.0953426 -0.0126359 0.0759953 0.118033 -0.0128727 0.0969657 0.103456 -0.0104156 11.375 11.625 210266 60065 17714 11646 3787
11.75 0.198804 0.0831383 0.0227211 0.0971768 0.0814925 0.00310901 0.242966 0.0867458 0.0307908 0.27628 0.0752133 0.0324506 11.625 11.875 120160 32417 5610 7889 2438
12 0.368278 0.0374296 0.031395 0.206923 0.0640221 0.0197604 0.400496 0.0355799 0.038346 0.467597 0.025159 0.0347951 11.875 12.125 67895 17143 620 5323 1528
12.25 0.353504 0.0304592 0.0387422 0.362051 0.0656131 0.0205975 0.354554 0.0343055 0.0390178 0.399463 0.0214738 0.0447457 12.125 12.375 38008 8727 66 3480 1006
12.5 0.167096 0.063231 0.0442286 0.0839704 0.126486 -0.0213162 0.158945 0.0551707 0.0416259 0.193408 0.0622404 0.048619 12.375 12.625 20899 4417 18 1974 664
12.75 0.0511758 0.0517273 0.0247566 0.0784401 0.0878573 0.0320186 0.0428914 0.0469078 0.0198022 0.0519094 0.0462492 0.0271556 12.625 12.875 11190 2164 5 647 490
13 0.0222263 0.0181936 0.00440472 -0.961934 0.0277778 0.00534981 0.0202087 -0.00251323 0.0232951 0.0213435 0.0265176 0.00357306 12.875 13.125 5807 947 0 56 299
13.25 0.00502419 0.00343412 0.00321156 -0.971899 0.00441593 0.00401443 0.0281011 0.00441593 0.00401443 0.00150537 0.00572062 0.00278777 13.125 13.375 2881 390 0 3 188
13.5 0.0203427 0.00229967 0.0114365 -0.966837 0.0034014 0.00850338 -0.966837 0.0034014 0.00850338 0.0172902 0.00238287 0.0121882 13.375 13.625 1332 156 0 0 126
13.75 -0.00919116 0.0193015 0.00142318 -0.977941 0.00735295 0.00367647 -0.977941 0.00735295 0.00367647 -0.000163376 0.00551468 0.0148693 13.625 13.875 608 64 0 0 45
14 0.00485438 0.0097087 0.00485438 -0.995146 0.0145631 0 -0.995146 0.0145631 0 0.00485438 0.0097087 0.00485438 13.875 14.125 219 13 0 0 3
14.25 0.0333334 0.0166667 0.0333334 -0.966667 0.0166667 0.0333334 -0.966667 0.0166667 0.0333334 -0.966667 0.0166667 0.0333334 14.125 14.375 61 1 0 0 0
14.5 0.1 0 0.1 -0.9 0 0.1 -0.9 0 0.1 -0.9 0 0.1 14.375 14.625 11 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
