#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.25513e-05 0.0988561 3.77675e-07 3.38287e-05 0.120522 7.99635e-07 0 0.135919 -2.72005e-05 0 0.127105 7.90738e-07 10.375 10.625 1.74268e+06 478039 88682 36434 3101
10.75 0.000106163 0.104812 2.72503e-05 0.000120341 0.115804 3.15063e-05 0.000452039 0.136668 0.00018051 0.000435235 0.125052 -1.486e-05 10.625 10.875 1.06034e+06 331392 71526 26228 2269
11 0.00105274 0.105696 0.000469233 0.000802617 0.109281 0.000349272 0.00243446 0.138928 0.000827757 0.00202284 0.133929 0.000640197 10.875 11.125 594687 177004 49460 17474 1464
11.25 0.00826216 0.114891 0.00316966 0.00591235 0.112268 0.00236032 0.0158315 0.131823 0.00539926 0.0206948 0.120696 0.00491652 11.125 11.375 327316 89159 31896 11772 960
11.5 0.0444009 0.117306 0.0121112 0.0244032 0.0991667 0.00754254 0.0682786 0.138596 0.0153084 0.0994018 0.116851 0.0186876 11.375 11.625 180194 44093 16827 7665 506
11.75 0.14553 0.109608 0.0301194 0.0750624 0.0877234 0.0189329 0.181637 0.127908 0.0412568 0.222708 0.0833446 0.0424808 11.625 11.875 97769 21657 4633 5286 373
12 0.295748 0.0636159 0.0501131 0.213826 0.0571702 0.0448662 0.334073 0.0665006 0.0538743 0.362793 0.0446281 0.068545 11.875 12.125 52003 10471 441 3525 255
12.25 0.34868 0.0351227 0.0518434 0.36951 0.02193 0.0664875 0.39004 0.0333017 0.0499169 0.488268 0.0234701 0.0682459 12.125 12.375 26750 4614 27 2201 155
12.5 0.246834 0.0425467 0.0611054 0.447128 0.0709615 0.107314 0.22289 0.0389658 0.0529178 0.32948 0.0324031 0.0691445 12.375 12.625 13518 2047 6 1213 102
12.75 0.0981809 0.0600023 0.0506795 0.188271 0.106741 0.0818881 0.0606115 0.0429221 0.0323619 0.109324 0.0613636 0.0597975 12.625 12.875 6370 777 2 329 76
13 0.0227129 0.0407482 0.0124904 -0.942565 0.0735641 0.0267506 -0.0363149 0.0115575 0.0388966 0.0374351 0.069222 0.0145555 12.875 13.125 2830 288 0 32 50
13.25 0.0190836 0.0075953 0.009884 -0.968721 0.0211592 0.00643975 0.0312787 0.0211592 0.00643975 0.0312787 0.0183993 0.00643975 13.125 13.375 1169 82 0 2 36
13.5 0.0197045 0.00738913 0.0612866 -0.980296 0.0147783 0 -0.980296 0.0147783 0 0.0197045 0.00985217 0.00492615 13.375 13.625 424 18 0 0 11
13.75 0.016 0.00800002 0 -0.984 0.00800002 0 -0.984 0.00800002 0 0.016 0.00800002 0 13.625 13.875 128 3 0 0 3
14 0 0 0 -1 0 0 -1 0 0 0 0 0 13.875 14.125 22 1 0 0 1
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 3 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 1 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
