#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.138068 0.0617488 0.0145419 0.140972 0.0652551 0.0153725 0.172828 0.0685119 0.0171152 0.170665 0.0709804 0.0153984 10.375 10.625 1.55975e+06 402428 52549 53244 42382
10.75 0.178603 0.0565829 0.0094009 0.171937 0.0600723 0.00944826 0.211007 0.0603278 0.0113998 0.208103 0.0578393 0.011649 10.625 10.875 970124 281323 40449 39377 30343
11 0.228233 0.0512668 0.0126157 0.207345 0.0493142 0.0141054 0.25976 0.0545556 0.0138091 0.258267 0.0495383 0.0122681 10.875 11.125 600185 190495 31154 27636 20549
11.25 0.274732 0.0444374 0.0170842 0.245459 0.0395445 0.0194439 0.297076 0.0480613 0.0164675 0.318602 0.0439585 0.0160448 11.125 11.375 357860 113449 22648 17780 13194
11.5 0.313401 0.0437308 0.0156585 0.257432 0.0353649 0.0199129 0.32662 0.0466458 0.0165446 0.359899 0.0455452 0.0141735 11.375 11.625 211479 63869 13688 11455 8072
11.75 0.3416 0.0377416 0.0196635 0.270954 0.0378096 0.017959 0.355793 0.0388856 0.0164933 0.373936 0.0385983 0.0165429 11.625 11.875 124736 36171 4615 7380 5275
12 0.348541 0.0404048 0.0177616 0.287326 0.0357371 0.0407549 0.372393 0.0396768 0.0198626 0.362848 0.0428093 0.00917467 11.875 12.125 72741 20595 547 5083 3314
12.25 0.322351 0.0390815 0.0219946 0.362318 0.0574509 0.0427362 0.322152 0.0387492 0.0207771 0.330509 0.0399241 0.0171199 12.125 12.375 42240 10979 74 3242 1950
12.5 0.275262 0.0457561 0.033105 0.412002 0.0482878 0.0687589 0.265385 0.0443183 0.0281672 0.290047 0.0395288 0.0403242 12.375 12.625 24439 6022 18 1934 1245
12.75 0.205395 0.0437363 0.0418721 -0.154886 0.118206 0.0401125 0.175056 0.0398937 0.0393808 0.210257 0.0365175 0.0480509 12.625 12.875 14115 3278 6 688 875
13 0.158029 0.0509276 0.038808 0.240828 0.0751576 0.0559237 0.123181 0.0398569 0.029426 0.171611 0.0612709 0.0403382 12.875 13.125 7902 1715 2 68 549
13.25 0.108669 0.045109 0.037271 -0.82568 0.0731292 0.0487528 -0.0756803 0.0768141 0.0323129 0.109216 0.0512516 0.0370807 13.125 13.375 4381 853 0 8 384
13.5 0.0512869 0.039859 0.0181695 -0.901799 0.0724936 0.0344473 0.0982005 0.0652956 0.0385604 0.0585529 0.0393734 0.0248541 13.375 13.625 2350 405 0 3 227
13.75 0.0403015 0.0342934 0.0162392 -0.939394 0.058651 0.0215054 -0.939394 0.058651 0.0215054 0.0356061 0.0318662 0.0198668 13.625 13.875 1220 197 0 0 80
14 0.00202239 0.0233495 0.00436819 -0.968566 0.0333988 0.0098232 -0.968566 0.0333988 0.0098232 0.0314342 0.0255403 0.0157171 13.875 14.125 577 68 0 0 7
14.25 0.023622 0.0511811 0.00787401 -0.976378 0.0511811 0.00787401 -0.976378 0.0511811 0.00787401 -0.976378 0.0511811 0.00787401 14.125 14.375 277 23 0 0 0
14.5 0.0595238 0.0119048 0.0357143 -0.940476 0.0119048 0.0357143 -0.940476 0.0119048 0.0357143 -0.940476 0.0119048 0.0357143 14.375 14.625 86 2 0 0 0
14.75 -1 0.030303 0 -1 0.030303 0 -1 0.030303 0 -1 0.030303 0 14.625 14.875 33 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
