#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 5.30707e-06 0.103246 -6.75269e-06 2.09231e-05 0.123558 -9.95639e-06 -3.12668e-06 0.135848 -1.69109e-05 7.49312e-05 0.130139 -2.19246e-06 10.375 10.625 1.7536e+06 474285 83161 50947 12811
10.75 5.99571e-05 0.107513 -2.67834e-05 2.76342e-05 0.115172 -2.55011e-05 0.00013394 0.134736 -0.000105455 0.000218822 0.121369 -0.000211007 10.625 10.875 1.08607e+06 342566 69015 36959 9084
11 0.00045487 0.108644 -0.000217905 0.000176427 0.110693 -0.000176524 0.00131554 0.132801 -0.000546872 0.00188932 0.126177 -0.0006063 10.875 11.125 635682 202400 49712 24997 5808
11.25 0.00462283 0.10945 -0.00201132 0.00182552 0.103129 -0.000921557 0.00747672 0.126449 -0.00422006 0.0114665 0.11773 -0.00303473 11.125 11.375 359975 106937 33173 16223 3649
11.5 0.0344904 0.113217 -0.00256938 0.0157442 0.0962352 -0.00406764 0.0490814 0.122851 -0.00140894 0.0650358 0.128056 0 11.375 11.625 204361 56123 18145 10828 2218
11.75 0.15179 0.10565 0.0214036 0.0664804 0.0883503 0.00905928 0.19313 0.111912 0.0331081 0.205159 0.0986031 0.0338029 11.625 11.875 114701 29610 5556 7384 1502
12 0.347236 0.0442755 0.0394652 0.184323 0.0444326 0.0348938 0.395175 0.0419828 0.0410566 0.433351 0.0343155 0.0446315 11.875 12.125 64059 15148 604 5030 901
12.25 0.368412 0.0294149 0.0456434 0.354928 0.0420216 0.0559856 0.384026 0.0290587 0.0518146 0.396635 0.032538 0.0450663 12.125 12.375 34883 7393 68 3192 610
12.5 0.174378 0.0652263 0.0622588 0.188239 0.0695455 0.052402 0.167683 0.0589526 0.0611289 0.20809 0.0776497 0.0763749 12.375 12.625 18848 3646 13 1785 403
12.75 0.0330052 0.0620407 0.0205319 0.0733134 0.0984566 0.0332338 0.0238628 0.0409196 0.0174842 0.0323578 0.0739667 0.0225692 12.625 12.875 9721 1687 4 546 293
13 0.0160413 0.020332 0.00267684 -0.966155 0.0302448 0.00336057 -0.0217102 0.0370371 -0.0023123 0.00766742 0.0297365 0.00273478 12.875 13.125 4840 674 0 54 191
13.25 -0.0117831 0.00454229 0.00322449 -0.979783 0.00542408 0.00147927 0.0202169 0.00542408 0.00147927 -0.0228865 0.0110862 0.00467587 13.125 13.375 2278 250 0 3 116
13.5 0.0201749 0 0.0176991 -0.96792 0.0011062 0.00663716 -0.96792 0.0011062 0.00663716 0.0171543 0.0011062 0.00774336 13.375 13.625 988 84 0 0 67
13.75 0.0163044 0.00271738 0.0163044 -0.983696 0.00271738 0.00543481 -0.983696 0.00271738 0.00543481 0.0163044 0.00271738 0.0177278 13.625 13.875 400 32 0 0 21
14 0.015625 0 0.0078125 -0.984375 0 0.0078125 -0.984375 0 0.0078125 0.015625 0 0.0078125 13.875 14.125 136 8 0 0 2
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 25 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 2 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
