#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.03234e-05 0.103358 -6.05803e-06 9.73261e-06 0.122792 -2.82863e-06 3.6443e-05 0.135051 -2.85588e-06 7.22134e-05 0.13221 9.86838e-08 10.375 10.625 1.75193e+06 473554 82786 51560 13412
10.75 7.46872e-05 0.108573 -3.00164e-05 2.78588e-05 0.116307 -4.75503e-05 0.000214091 0.137563 -0.000109474 0.000419442 0.125692 -9.86616e-05 10.625 10.875 1.0854e+06 341960 68484 37134 9506
11 0.000487988 0.109025 -0.000339312 0.000257447 0.109839 -0.000215226 0.00134203 0.135345 -0.000795964 0.00180311 0.124026 -0.000598907 10.875 11.125 636550 203004 49607 25248 6085
11.25 0.00488818 0.110586 -0.00272346 0.00201354 0.102079 -0.0014595 0.00831853 0.126806 -0.00362839 0.0123048 0.116901 -0.00254326 11.125 11.375 360689 107384 32995 16376 3805
11.5 0.0352621 0.11202 -0.00348976 0.0164694 0.0979338 -0.00362731 0.0482585 0.122928 -0.00358073 0.0678118 0.122044 -0.00114957 11.375 11.625 204946 56600 18166 10963 2346
11.75 0.156118 0.100161 0.0253989 0.0694738 0.0833941 0.008492 0.196036 0.110015 0.0342928 0.21 0.0968474 0.0366076 11.625 11.875 115287 29939 5549 7429 1554
12 0.34538 0.0445915 0.0376617 0.17815 0.0646658 0.0280493 0.386238 0.0445544 0.0384318 0.424764 0.0435918 0.0300799 11.875 12.125 64470 15292 578 5053 932
12.25 0.374687 0.0269691 0.0494421 0.365459 0.0278718 0.0787862 0.38618 0.0262061 0.055169 0.406909 0.0287269 0.0478765 12.125 12.375 35219 7531 68 3242 645
12.5 0.166265 0.068055 0.0582362 0.101157 0.0933905 0.00759476 0.156004 0.0658548 0.0533569 0.198586 0.0805439 0.0685373 12.375 12.625 19058 3729 19 1805 430
12.75 0.0385897 0.0583166 0.0209615 0.069876 0.0949281 0.0313152 0.0249926 0.0450349 0.0124388 0.027253 0.0727303 0.0221673 12.625 12.875 9869 1726 7 557 305
13 0.0142297 0.0165107 0.00409955 -0.964311 0.0267076 0.00543606 0.016821 0.00803596 0.0252494 0.0105633 0.0160457 0.0038923 12.875 13.125 4930 699 0 53 199
13.25 -0.0155725 0.0147735 0.000546098 -0.97651 0.00767016 0.00335574 0.02349 0.00767016 0.00335574 -0.0185269 0.00991768 0.00335574 13.125 13.375 2342 256 0 1 119
13.5 0.019891 0.00324672 0.00757575 -0.968615 0.00432897 0.00649351 -0.968615 0.00432897 0.00649351 0.0170996 0.00324672 0.00649351 13.375 13.625 1011 87 0 0 70
13.75 0.0183246 0 0.0346474 -0.981675 0.00261778 0.00785339 -0.981675 0.00261778 0.00785339 0.0183246 0 0.0487139 13.625 13.875 415 33 0 0 22
14 0.0149254 0.00746268 0.00746268 -0.985075 0.00746268 0.00746268 -0.985075 0.00746268 0.00746268 0.0149254 0.00746268 0.00746268 13.875 14.125 142 8 0 0 2
14.25 -1 0.0384616 0 -1 0.0384616 0 -1 0.0384616 0 -1 0.0384616 0 14.125 14.375 26 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 2 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
