#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 2.14455e-05 0.108345 -0.000133088 1.08557e-05 0.124084 -0.00011366 6.97302e-05 0.142348 -0.000295432 -2.38214e-06 0.135534 -0.000423839 10.375 10.625 1.72102e+06 461648 75541 55469 23022
10.75 0.000186114 0.114347 -0.00108897 0.000105803 0.120301 -0.000745191 0.00041463 0.13637 -0.00193271 0.000670594 0.126632 -0.00245984 10.625 10.875 1.06842e+06 331776 62172 40340 16239
11 0.00164244 0.111817 -0.00464532 0.000627142 0.107609 -0.00286437 0.0038633 0.129806 -0.00814547 0.00427076 0.127374 -0.00788177 10.875 11.125 640045 207401 46633 27581 10497
11.25 0.0114785 0.107887 -0.017138 0.00607275 0.100906 -0.0111403 0.0177074 0.123488 -0.0239265 0.0218442 0.112923 -0.0236509 11.125 11.375 367705 112790 31486 17854 6709
11.5 0.0632012 0.105132 -0.0169282 0.0294817 0.0939181 -0.0151513 0.0839425 0.116287 -0.0199197 0.104934 0.100788 -0.0121887 11.375 11.625 210842 60660 17716 11812 4071
11.75 0.208332 0.0792844 0.0198224 0.106502 0.0786149 0.0034927 0.253722 0.0808849 0.0266146 0.277408 0.0772507 0.0241941 11.625 11.875 120812 32796 5549 7953 2645
12 0.378041 0.0347445 0.0312257 0.242208 0.0516056 0.0310794 0.407241 0.0360461 0.0388782 0.458626 0.0286391 0.0362744 11.875 12.125 68453 17376 571 5412 1649
12.25 0.352734 0.0299991 0.0396619 0.431326 0.0370018 0.0598615 0.355585 0.0304639 0.0403643 0.399987 0.023387 0.0406645 12.125 12.375 38355 8897 78 3515 1080
12.5 0.177852 0.0571696 0.0423373 0.14291 0.0516011 0.0946736 0.164917 0.0540314 0.0377752 0.209054 0.0588919 0.0492188 12.375 12.625 21182 4510 17 2018 699
12.75 0.0524375 0.0546811 0.0222486 0.0805625 0.0861223 0.0282351 0.0471279 0.0434543 0.0180006 0.0512585 0.0623386 0.0234398 12.625 12.875 11413 2240 5 658 546
13 0.0226126 0.0166222 0.00429219 -0.96404 0.0288889 0.00404042 -0.00177622 0.0284848 0.00222224 0.023381 0.0229791 0.00516486 12.875 13.125 5924 974 0 53 318
13.25 0.00854814 0.00413424 0.00434339 -0.972717 0.00909454 0.00276786 0.0272835 0.00909454 0.00276786 0.00413537 0.00920981 0.00410163 13.125 13.375 2956 427 0 3 216
13.5 0.00822192 0.00663012 0.00588232 -0.974131 0.00889254 0.00404203 -0.974131 0.00889254 0.00404203 0.00364679 0.00808412 0.00252849 13.375 13.625 1407 170 0 0 135
13.75 -0.00849843 0.0184841 0.00579035 -0.978648 0.00533807 0.00533807 -0.978648 0.00533807 0.00533807 -0.00086993 0.00889683 0.0222222 13.625 13.875 629 67 0 0 45
14 0.00446427 0.0089286 0.00446427 -0.995536 0.0089286 0 -0.995536 0.0089286 0 0.00446427 0.0089286 0 13.875 14.125 237 13 0 0 4
14.25 0.0147059 0.0294117 0 -0.985294 0.0294117 0 -0.985294 0.0294117 0 0.0147059 0.0294117 0 14.125 14.375 70 2 0 0 1
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 11 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
