#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.020103 0.0903436 0.0181535 0.0220929 0.102245 0.0205472 0.0296986 0.116422 0.0258739 0.0269424 0.109046 0.0234256 10.375 10.625 1.68857e+06 450112 70300 56593 28610
10.75 0.0216492 0.0937339 0.013643 0.0204914 0.0981203 0.0138625 0.0303644 0.110013 0.0158051 0.0269099 0.102532 0.0130544 10.625 10.875 1.0484e+06 320674 57100 41153 20153
11 0.026786 0.0907402 0.000788193 0.0229038 0.0928822 0.00326966 0.0361683 0.104278 -0.000243343 0.0381741 0.0976194 -0.00206687 10.875 11.125 636544 206743 43432 28563 13191
11.25 0.0526083 0.0871823 -0.012688 0.0381049 0.0811253 -0.0112929 0.0670753 0.0984102 -0.0178241 0.075412 0.0880498 -0.0170609 11.125 11.375 368116 114709 29897 18285 8425
11.5 0.129114 0.0770223 -0.00872469 0.0777275 0.0704734 -0.00943916 0.159039 0.0871507 -0.00686538 0.180689 0.0740439 -0.00221792 11.375 11.625 213533 62626 17231 12171 5192
11.75 0.267757 0.0570397 0.014193 0.156467 0.0560104 0.00807258 0.300236 0.0606321 0.0170227 0.331006 0.0513815 0.0168465 11.625 11.875 123182 34294 5404 8145 3417
12 0.3843 0.0311606 0.0328628 0.29488 0.0380155 0.0293698 0.409039 0.0277318 0.0376689 0.435217 0.0273237 0.0271052 11.875 12.125 70465 18528 568 5588 2091
12.25 0.346413 0.032246 0.0301508 0.325382 0.0333956 0.0284013 0.351071 0.0349132 0.0286503 0.383686 0.0287768 0.0286286 12.125 12.375 40110 9748 87 3605 1326
12.5 0.206194 0.0468217 0.0362471 0.209647 0.0578186 0.0605398 0.192306 0.044777 0.0329865 0.229941 0.0494042 0.039408 12.375 12.625 22333 5055 22 2097 878
12.75 0.0757346 0.0446136 0.0263535 0.118254 0.071341 0.0359771 0.0570603 0.0446591 0.024667 0.0813953 0.0412676 0.0268461 12.625 12.875 12324 2540 4 670 624
13 0.0234766 0.0196978 0.00809848 0.0447706 0.0388259 0.0115178 -0.0021044 0.018858 0.00910276 0.0296191 0.0252133 0.00982648 12.875 13.125 6604 1221 1 64 396
13.25 0.0159164 0.00160235 0.0104356 -0.962807 0.0115789 0.0126316 0.037193 0.0115789 0.0126316 0.0197714 0.00302118 0.00950986 13.125 13.375 3414 564 0 4 287
13.5 0.0283216 0.00064373 0.0172618 -0.962017 0.00138122 0.0151933 -0.962017 0.00138122 0.0151933 0.0379834 -0.00270563 0.0176572 13.375 13.625 1655 207 0 0 148
13.75 0.0154482 0.0136639 0.00314754 -0.973799 0.00291121 0.0101892 -0.973799 0.00291121 0.0101892 0.00579274 0.0233194 0 13.625 13.875 780 93 0 0 49
14 0.0169492 0.00338984 0.0135593 -0.983051 0.00338984 0.0135593 -0.983051 0.00338984 0.0135593 0.0169492 0.00338984 0.0135593 13.875 14.125 315 20 0 0 6
14.25 0.0190476 0.00952381 0 -0.980952 0.00952381 0 -0.980952 0.00952381 0 -0.980952 0.00952381 0 14.125 14.375 114 9 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 25 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 3 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
