#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.30634e-05 0.0992827 -4.19986e-08 -1.55921e-06 0.118742 -1.11913e-05 2.01309e-05 0.131364 -2.0238e-05 0.000123943 0.120295 -1.06376e-06 10.375 10.625 1.76141e+06 478711 86354 46104 7968
10.75 4.81042e-05 0.106926 -1.60604e-05 4.08119e-05 0.120237 -2.42016e-05 0.000177886 0.12993 -7.42301e-05 -1.34657e-06 0.122754 -0.000175346 10.625 10.875 1.0864e+06 343776 71160 33476 5632
11 0.000454868 0.111341 -7.5992e-05 0.00023589 0.113086 0 0.00106825 0.137868 -0.000331603 0.00109809 0.128262 -6.10695e-05 10.875 11.125 625082 194667 50375 22418 3635
11.25 0.00419308 0.113214 -0.00119268 0.00215466 0.104756 -0.000378353 0.00904074 0.132332 -0.000400125 0.00806851 0.114563 -0.00236203 11.125 11.375 350808 101350 33108 14789 2349
11.5 0.0319159 0.113034 0 0.0158973 0.0965416 0 0.0472522 0.128865 0.000116903 0.0615637 0.120872 0.00346663 11.375 11.625 196648 52053 17933 9653 1335
11.75 0.141284 0.106562 0.0292225 0.0681897 0.0851998 0.0114512 0.17909 0.113968 0.0411078 0.201964 0.111789 0.0376581 11.625 11.875 109204 26812 5258 6758 963
12 0.3311 0.0524099 0.041576 0.211856 0.0540941 0.0359014 0.377716 0.057396 0.0442236 0.421474 0.0463974 0.0478781 11.875 12.125 59919 13477 554 4540 592
12.25 0.373612 0.0277058 0.0485564 0.34993 0.049335 0.0561971 0.393018 0.0267562 0.0586476 0.467433 0.025484 0.0421128 12.125 12.375 32192 6377 55 2896 348
12.5 0.19333 0.0618917 0.0593839 0.192795 0.0983201 0.105665 0.177758 0.0570433 0.0577129 0.228301 0.0785456 0.0646921 12.375 12.625 16788 3037 8 1621 257
12.75 0.0493455 0.0655514 0.0330803 -0.902741 0.104494 0.0518993 0.0115446 0.0448102 0.0145046 0.0604168 0.0778443 0.0388917 12.625 12.875 8481 1294 0 455 190
13 0.00812012 0.0360554 0.00166506 -0.967975 0.0453913 0.00584793 0.00980228 0.0376497 0.0061264 -0.00401151 0.0369392 -0.00371164 12.875 13.125 4093 502 0 45 111
13.25 0.0126029 0.00503808 0.0114866 -0.968992 0.00357783 0.00477046 0.0310078 0.00357783 0.502385 0.0143411 0.00329691 0.00505131 13.125 13.375 1840 163 0 2 60
13.5 -0.0304095 0.00875914 0 -0.979562 0.00729924 0 -0.979562 0.00729924 0 -0.0022893 0.00823057 0 13.375 13.625 744 59 0 0 44
13.75 0.0242915 0 0.0161943 -0.975708 0.00404859 0.00809717 -0.975708 0.00404859 0.00809717 0.0242915 0.00404859 0.0161943 13.625 13.875 270 23 0 0 18
14 0.0540541 0 0.0135136 -0.945946 0 0.0135136 -0.945946 0 0.0135136 0.0540541 0 0.0135136 13.875 14.125 77 3 0 0 1
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 14 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
