#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.035894 0.0838417 0.0274354 0.039255 0.0932645 0.031594 0.0492641 0.100449 0.0353703 0.0475755 0.099632 0.033304 10.375 10.625 1.66402e+06 441082 65959 56475 32304
10.75 0.0400439 0.0868156 0.0165597 0.0392403 0.0899453 0.0185322 0.0529922 0.102963 0.0191282 0.0483923 0.0944434 0.0149026 10.625 10.875 1.03303e+06 312074 53285 41445 22537
11 0.0537314 0.0802405 0.000450257 0.0476963 0.0810484 0.00370122 0.0676151 0.0857506 -0.00302719 0.06851 0.0853774 -0.00488108 10.875 11.125 631792 204629 40989 28794 14902
11.25 0.09287 0.0688484 -0.0100521 0.071301 0.0673213 -0.00658782 0.115283 0.0768678 -0.0121159 0.122136 0.0700588 -0.00810208 11.125 11.375 367049 115110 28498 18467 9528
11.5 0.179417 0.0645314 -0.00177456 0.119435 0.0569581 -0.00420274 0.212836 0.065798 0 0.225756 0.0662505 0 11.375 11.625 214206 63490 16631 12146 5897
11.75 0.300458 0.045645 0.0158016 0.191038 0.0474625 0.0100069 0.327698 0.0443369 0.0160032 0.363707 0.0496217 0.0115218 11.625 11.875 123908 34916 5265 8075 3756
12 0.382825 0.0328792 0.029515 0.259755 0.0401086 0.0312723 0.405097 0.033307 0.032148 0.424668 0.0244478 0.028312 11.875 12.125 71460 19123 596 5480 2363
12.25 0.343256 0.0329631 0.0274472 0.291228 0.0266986 0.0572304 0.351274 0.0324565 0.0280521 0.373706 0.0288708 0.0318404 12.125 12.375 40987 10105 88 3535 1488
12.5 0.232096 0.033557 0.0243384 0.256164 0.0489126 0.0357806 0.218829 0.0305523 0.0268502 0.250434 0.038685 0.0247222 12.375 12.625 22820 5248 26 2048 980
12.75 0.101616 0.0455145 0.0229598 0.154611 0.0697535 0.0319952 0.0734895 0.0420853 0.0167021 0.106854 0.043332 0.0260985 12.625 12.875 12819 2755 6 678 691
13 0.0439565 0.0336943 0.00982589 0.0641208 0.0428064 0.944227 0.0489693 0.00111955 0.0241025 0.0414963 0.0346047 0.00734425 12.875 13.125 6969 1339 1 66 442
13.25 0.0265886 0.0121185 0.00738496 0.0361886 0.0258964 0.00664014 0.0361886 0.0258964 0.00664014 0.0326799 0.0122387 0.00865811 13.125 13.375 3637 625 2 6 285
13.5 0.0157289 0.0127684 0.00610995 -0.96929 0.0121561 0.0115163 -0.46929 0.49872 0.00255919 0.0250922 0.0126557 0.00895715 13.375 13.625 1830 267 0 2 178
13.75 0.0033918 0.00490934 0.0149167 -0.978426 0.0139594 0.00888324 -0.978426 0.0139594 0.00888324 0.0215736 0.0114213 0.0191391 13.625 13.875 898 110 0 0 53
14 0.0230548 0.00288182 0.00864553 -0.976945 0.00288182 0.00864553 -0.976945 0.00288182 0.00864553 0.0230548 0.00288182 0.00864553 13.875 14.125 375 28 0 0 5
14.25 0.0149254 0 0.0149254 -0.985075 0 0.0149254 -0.985075 0 0.0149254 0.0149254 0 0.0149254 14.125 14.375 144 10 0 0 1
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 32 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 7 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
