#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00624446 0.10024 0.00587175 0.00670376 0.114289 0.00639556 0.00997542 0.134674 0.00922386 0.0100725 0.124075 0.00911814 10.375 10.625 1.7091e+06 456965 73568 55874 24682
10.75 0.00622646 0.105345 0.0038226 0.00571667 0.109775 0.00398289 0.00985 0.125689 0.00522359 0.00896511 0.118133 0.0041348 10.625 10.875 1.06141e+06 327912 60351 40686 17452
11 0.00836095 0.106961 -0.00232088 0.0059131 0.105727 0 0.0129555 0.123066 -0.00535917 0.0134089 0.116802 -0.00687143 10.875 11.125 639531 207544 45343 28083 11284
11.25 0.0231758 0.101879 -0.0155354 0.0136413 0.0972487 -0.00940574 0.0335758 0.117696 -0.0181915 0.0353775 0.10699 -0.0184549 11.125 11.375 368188 113924 31068 18018 7274
11.5 0.0848883 0.0978753 -0.0185805 0.0440187 0.0840516 -0.0161881 0.109406 0.109463 -0.0204808 0.130824 0.0998312 -0.011552 11.375 11.625 212119 61559 17558 12063 4430
11.75 0.231559 0.0725184 0.0142799 0.126688 0.0737078 0.00130129 0.271264 0.0760421 0.0201284 0.292601 0.071532 0.0171829 11.625 11.875 121903 33435 5588 8013 2850
12 0.382022 0.0331579 0.0331066 0.250004 0.0548421 0.0264608 0.406217 0.0367936 0.0350161 0.45615 0.0268207 0.0329876 11.875 12.125 69232 17750 595 5496 1735
12.25 0.347155 0.0286164 0.0334678 0.458673 0.0357763 0.0585236 0.352486 0.031147 0.0319659 0.384395 0.0216298 0.0421147 12.125 12.375 39097 9286 82 3568 1167
12.5 0.182123 0.0569214 0.0355508 0.177293 0.0304819 0.103946 0.172218 0.0526518 0.0337342 0.212946 0.0635651 0.0377975 12.375 12.625 21640 4705 11 2042 742
12.75 0.0605766 0.0465499 0.0216717 0.0939384 0.0777531 0.0319475 0.0491853 0.0380692 0.0157909 0.0710913 0.0493683 0.0230204 12.625 12.875 11791 2338 8 648 569
13 0.0226684 0.0142612 0.00666952 -0.959491 0.0295499 0.00782782 0.0248838 0.0236791 0.00755 0.0206788 0.00888067 0.0117157 12.875 13.125 6175 1065 0 64 353
13.25 0.0226451 0.0135108 0.00336117 -0.966579 0.0120165 0.00488174 0.033421 0.0120165 0.00488174 0.0291291 0.0121776 0.00529444 13.125 13.375 3127 464 0 2 233
13.5 0.0213408 0.00385082 0.0084312 -0.973134 0.00522387 0.00671643 -0.973134 0.00522387 0.00671643 0.0198234 0.00432563 0.00937569 13.375 13.625 1521 181 0 0 142
13.75 0.0168984 -0.00231707 0.0241525 -0.970443 0 0.0147783 -0.970443 0 0.0147783 0.00914848 -0.00164199 0.0303552 13.625 13.875 688 79 0 0 49
14 0.0252101 0.00420171 0.00840336 -0.97479 0.00420171 0.00840336 -0.97479 0.00420171 0.00840336 0.0252101 0.00420171 0.00840336 13.875 14.125 256 18 0 0 4
14.25 0.0235294 0.0117647 0.0117647 -0.976471 0.0117647 0.0117647 -0.976471 0.0117647 0.0117647 -0.976471 0.0117647 0.0117647 14.125 14.375 89 4 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 16 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
