#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.9548e-05 0.0983754 9.92701e-06 4.36498e-05 0.122883 2.07269e-05 6.35331e-05 0.136285 3.19815e-05 -1.60927e-06 0.119555 8.04636e-07 10.375 10.625 1.71545e+06 472651 88380 30702 1415
10.75 0.000339621 0.102432 0.000218957 0.000398866 0.115773 0.000216085 0.000992179 0.138021 0.000573491 -4.19749e-06 0.124455 -4.19749e-06 10.625 10.875 1.03174e+06 317028 69468 22080 1024
11 0.00245973 0.103068 0.00146647 0.00218188 0.110133 0.00149181 0.00540637 0.14017 0.00309087 -3.43978e-05 0.139254 -3.43978e-05 10.875 11.125 571790 164787 47828 14520 652
11.25 0.0137276 0.115408 0.00610622 0.0105097 0.113577 0.0051242 0.025725 0.141266 0.0104031 0.0251434 0.129765 0.0078128 11.125 11.375 311903 81568 30616 9747 471
11.5 0.0585371 0.122172 0.0203666 0.0359581 0.0982313 0.0132966 0.0880601 0.151084 0.0291713 0.145055 0.104772 0.0494813 11.375 11.625 169276 39362 15711 6516 244
11.75 0.153901 0.113244 0.0382083 0.0804909 0.0863834 0.0227515 0.201988 0.126184 0.0505054 0.199972 0.117195 0.0447964 11.625 11.875 90581 18803 4371 4475 151
12 0.283492 0.0703579 0.0535427 0.167105 0.0503527 0.0414142 0.331137 0.0742122 0.0609972 0.327206 0.0291992 0.0928451 11.875 12.125 47089 8786 433 2854 105
12.25 0.355226 0.0395522 0.0572549 0.190232 0.110568 0.0575706 0.389581 0.0408373 0.0666066 0.496955 0.00178802 0.11307 12.125 12.375 23819 3730 28 1798 68
12.5 0.252321 0.0368567 0.0610259 0.506785 0.0258431 0.243215 0.24523 0.0364132 0.0628245 0.315296 0.0493195 0.0682503 12.375 12.625 11590 1568 4 952 47
12.75 0.0953559 0.0534206 0.0355082 -0.751055 0.0991561 0.0907173 0.0475063 0.0438899 0.0156528 0.169998 0.0803557 0.085654 12.625 12.875 5339 599 0 278 38
13 0.0532517 0.0420598 0.0274327 -0.887635 0.0839058 0.0578999 -0.0126349 0.0251779 0.0209151 0.112365 0.0652601 0.0588813 12.875 13.125 2241 203 0 32 23
13.25 0.0273015 0.00120336 0.0313469 -0.951865 0.0493381 0.0216607 -0.951865 0.0493381 0.0216607 0.0481348 0.00601685 0.0365309 13.125 13.375 879 48 0 0 14
13.5 0.0288809 0.0144404 0.0108303 -0.971119 0.0144404 0.0108303 -0.971119 0.0144404 0.0108303 0.0288809 0.0144404 0.0108303 13.375 13.625 292 15 0 0 6
13.75 0.0266666 0 0.0133333 -0.973333 0 0.0133333 -0.973333 0 0.0133333 -0.973333 0 0.0133333 13.625 13.875 76 1 0 0 0
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 13 0 0 0 0
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 1 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
