#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.000671325 0.0986653 0.000612537 0.00134504 0.125238 0.00124382 0.001603 0.136841 0.00145426 -2.89883e-05 0.134339 -2.38727e-05 10.375 10.625 1.61698e+06 444087 81512 19608 347
10.75 0.00277552 0.102174 0.00240792 0.00382466 0.125912 0.00332566 0.0064066 0.143246 0.00516569 0.00411249 0.135995 0.00411547 10.625 10.875 942121 271852 61084 13584 239
11 0.010315 0.112235 0.00739304 0.0117578 0.121826 0.00829988 0.0190229 0.142333 0.0134476 0.0356465 0.128969 0.0285348 10.875 11.125 510913 135155 41465 8890 139
11.25 0.0369308 0.113047 0.0215407 0.0325014 0.113887 0.0198074 0.0615243 0.142578 0.0320107 0.060714 0.152803 0.030643 11.125 11.375 272061 64339 26132 5939 96
11.5 0.0914235 0.121412 0.040171 0.0622915 0.107241 0.0290781 0.133843 0.133988 0.0554953 0.0741353 0.158738 0.0273129 11.375 11.625 143024 28875 12806 3988 61
11.75 0.17798 0.100163 0.0543469 0.0940767 0.0735352 0.0323044 0.231173 0.109926 0.0765198 0.173957 0.120907 0.0299065 11.625 11.875 73704 13063 3492 2653 34
12 0.262138 0.0809621 0.0599543 0.124504 0.0419379 0.0390387 0.31652 0.0973096 0.0685198 0.0841408 0.142859 0.0385297 11.875 12.125 36625 5724 338 1735 28
12.25 0.32053 0.0448632 0.0689683 0.159279 0.35681 -0.0249869 0.365846 0.0539794 0.0682575 0.420643 0.0450486 0.0706294 12.125 12.375 17490 2262 8 1085 22
12.5 0.248481 0.0274559 0.059756 -0.395169 0.0574358 0.0828535 0.244299 0.0318504 0.0629092 0.104831 0.114608 0.0405842 12.375 12.625 7932 811 0 527 8
12.75 0.166844 0.0307592 0.0453206 -0.590969 0.0732985 0.103076 0.0876028 0.0209518 0.0197831 0.29792 0.12191 0.117328 12.625 12.875 3312 256 0 140 9
13 0.0301011 0.0573649 0.0424994 -0.755613 0.100173 0.101036 -0.0681131 0.0795553 0.050734 -0.0556132 0.13696 -0.00259072 12.875 13.125 1242 84 0 16 10
13.25 0.110236 0.0261086 0.0708662 -0.889764 0.0944882 0.0682415 -0.889764 0.0944882 0.0682415 0.110236 0.0944882 0.0682415 13.125 13.375 400 19 0 0 3
13.5 0.0517241 0.0431035 0.0344828 -0.948276 0.0689655 0.025862 -0.948276 0.0689655 0.025862 0.0517241 0.0517241 0.939655 13.375 13.625 121 5 0 0 1
13.75 -0.95 0.05 0.05 -0.95 0.05 0.05 -0.95 0.05 0.05 -0.95 0.05 0.05 13.625 13.875 20 0 0 0 0
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 1 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
