#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.60323e-05 0.0984438 2.7673e-07 1.10641e-05 0.117647 0 6.00653e-05 0.132379 6.22826e-07 9.19926e-05 0.123316 1.93323e-06 10.375 10.625 1.7572e+06 475829 84427 49305 10779
10.75 4.80579e-05 0.106547 -2.38111e-05 2.7221e-05 0.115665 -2.66355e-05 0.000110185 0.129761 -8.8126e-05 -1.34392e-06 0.122844 -0.000129034 10.625 10.875 1.08821e+06 344117 70016 35865 7618
11 0.000375181 0.106824 -0.000246802 0.000214433 0.10796 -0.00016749 0.00107296 0.129895 -0.0005002 0.00123479 0.129693 -0.000723174 10.875 11.125 632484 200102 50215 24128 4841
11.25 0.00413812 0.111451 -0.00191018 0.00208008 0.103499 -0.000980476 0.0077479 0.129739 -0.00318866 0.00893976 0.117245 -0.00257622 11.125 11.375 356976 104800 33147 15682 3121
11.5 0.0324486 0.114617 -0.000411119 0.0142394 0.0977835 -0.00361821 0.0456655 0.125363 0.00254354 0.062279 0.125027 0.0034197 11.375 11.625 201854 54847 18098 10431 1825
11.75 0.145099 0.1094 0.0253491 0.0644326 0.0884159 0.00920695 0.180217 0.117492 0.0319465 0.211876 0.112179 0.0435732 11.625 11.875 112785 28658 5408 7185 1249
12 0.33848 0.0473239 0.0415117 0.188294 0.0421671 0.0470371 0.387569 0.0534241 0.0427008 0.41473 0.0598328 0.0410009 11.875 12.125 62759 14556 573 4829 762
12.25 0.36615 0.0317495 0.0459279 0.342222 0.0260513 0.0971427 0.381138 0.0371668 0.0468512 0.401275 0.0287735 0.0487855 12.125 12.375 33880 7021 59 3077 504
12.5 0.172189 0.0580873 0.0581154 0.279653 0.106412 0.0942795 0.163711 0.0539643 0.052678 0.229208 0.0773385 0.0717764 12.375 12.625 18197 3443 6 1725 337
12.75 0.0457894 0.0603345 0.0271794 0.0809685 0.0792762 0.0484249 0.0278189 0.0523949 0.0202565 0.0443831 0.0732615 0.030912 12.625 12.875 9217 1535 3 508 246
13 0.00241727 0.0211058 0.000167906 -0.971651 0.0338686 0.00326139 -0.0261962 0.0234776 -0.00178236 0.00237519 0.0241654 0.00404656 12.875 13.125 4603 617 0 55 154
13.25 0.00651312 0.00569767 0.0101024 -0.974882 0.00575614 0.000523329 0.0251178 0.003663 0.00523287 0.0023905 0.0116161 0.00808585 13.125 13.375 2126 215 0 2 88
13.5 0.0168263 0.00121361 0.00926733 -0.96966 0.00121361 0.00728154 -0.96966 0.00121361 0.00728154 0.0303398 0.00121361 0.00849509 13.375 13.625 898 74 0 0 56
13.75 -0.0206751 0.0126582 0.029303 -0.987342 0.0126582 0 -0.987342 0.0126582 0 0.0126582 0.0126582 0 13.625 13.875 346 30 0 0 20
14 0.027027 0.009009 0 -0.972973 0.009009 0 -0.972973 0.009009 0 0.027027 0.009009 0 13.875 14.125 116 5 0 0 1
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 18 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 2 0 0 0 0
14.75 -1 1 0 -1 1 0 -1 1 0 -1 1 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
